15-10-23spec_0009_0198.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	131.044
1.000	53.738	23.072	132.711
2.000	53.905	23.000	132.667
3.000	54.073	22.929	132.978
4.000	54.240	22.858	133.400
5.000	54.408	22.788	133.000
6.000	54.575	22.718	131.889
7.000	54.742	22.649	133.022
8.000	54.910	22.580	132.578
9.000	55.077	22.511	133.467
10.000	55.245	22.443	132.022
11.000	55.412	22.375	131.667
12.000	55.579	22.308	133.733
13.000	55.747	22.241	133.378
14.000	55.914	22.174	132.889
15.000	56.082	22.108	133.333
16.000	56.249	22.042	133.244
17.000	56.417	21.977	134.156
18.000	56.584	21.912	134.333
19.000	56.751	21.847	133.600
20.000	56.919	21.783	134.711
21.000	57.086	21.719	134.911
22.000	57.254	21.655	135.022
23.000	57.421	21.592	134.911
24.000	57.588	21.529	135.556
25.000	57.756	21.467	135.556
26.000	57.923	21.405	136.378
27.000	58.091	21.343	135.733
28.000	58.258	21.282	135.533
29.000	58.426	21.221	135.489
30.000	58.593	21.160	134.222
31.000	58.760	21.100	134.133
32.000	58.928	21.040	131.644
33.000	59.095	20.980	130.867
34.000	59.263	20.921	129.822
35.000	59.430	20.862	129.178
36.000	59.597	20.804	124.711
37.000	59.765	20.745	121.889
38.000	59.932	20.687	116.333
39.000	60.100	20.630	110.556
40.000	60.267	20.572	106.756
41.000	60.434	20.515	104.178
42.000	60.602	20.459	103.000
43.000	60.769	20.402	102.711
44.000	60.937	20.346	102.867
45.000	61.104	20.291	102.733
46.000	61.272	20.235	102.111
47.000	61.439	20.180	102.067
48.000	61.606	20.125	101.956
49.000	61.774	20.071	101.222
50.000	61.941	20.016	101.556
51.000	62.109	19.962	101.222
52.000	62.276	19.909	101.289
53.000	62.443	19.855	101.756
54.000	62.611	19.802	101.378
55.000	62.778	19.750	103.356
56.000	62.946	19.697	104.400
57.000	63.113	19.645	106.422
58.000	63.281	19.593	109.889
59.000	63.448	19.541	114.844
60.000	63.615	19.490	115.267
61.000	63.783	19.439	111.978
62.000	63.950	19.388	107.444
63.000	64.118	19.337	103.978
64.000	64.285	19.287	103.222
65.000	64.452	19.237	104.067
66.000	64.620	19.187	103.889
67.000	64.787	19.137	103.711
68.000	64.955	19.088	102.622
69.000	65.122	19.039	101.689
70.000	65.290	18.990	101.889
71.000	65.457	18.941	102.356
72.000	65.624	18.893	102.911
73.000	65.792	18.845	103.822
74.000	65.959	18.797	103.778
75.000	66.127	18.750	102.867
76.000	66.294	18.702	102.711
77.000	66.461	18.655	103.644
78.000	66.629	18.608	103.178
79.000	66.796	18.562	103.622
80.000	66.964	18.515	104.000
81.000	67.131	18.469	105.267
82.000	67.299	18.423	106.178
83.000	67.466	18.377	108.311
84.000	67.633	18.332	110.044
85.000	67.801	18.287	110.778
86.000	67.968	18.242	109.600
87.000	68.136	18.197	108.356
88.000	68.303	18.152	109.400
89.000	68.470	18.108	111.444
90.000	68.638	18.064	108.244
91.000	68.805	18.020	107.467
92.000	68.973	17.976	106.644
93.000	69.140	17.932	106.133
94.000	69.307	17.889	106.511
95.000	69.475	17.846	107.644
96.000	69.642	17.803	106.622
97.000	69.810	17.760	107.422
98.000	69.977	17.718	107.400
99.000	70.145	17.676	108.333
100.000	70.312	17.633	108.378
101.000	70.479	17.592	108.111
102.000	70.647	17.550	111.400
103.000	70.814	17.508	113.511
104.000	70.982	17.467	112.422
105.000	71.149	17.426	109.867
106.000	71.316	17.385	110.089
107.000	71.484	17.344	109.689
108.000	71.651	17.304	110.444
109.000	71.819	17.263	110.756
110.000	71.986	17.223	111.533
111.000	72.154	17.183	110.378
112.000	72.321	17.144	112.244
113.000	72.488	17.104	112.822
114.000	72.656	17.065	113.956
115.000	72.823	17.025	113.200
116.000	72.991	16.986	113.933
117.000	73.158	16.947	113.533
118.000	73.325	16.909	114.022
119.000	73.493	16.870	113.356
120.000	73.660	16.832	115.067
121.000	73.828	16.794	115.733
122.000	73.995	16.756	116.667
123.000	74.163	16.718	117.267
124.000	74.330	16.680	118.044
125.000	74.497	16.643	117.822
126.000	74.665	16.605	120.244
127.000	74.832	16.568	120.178
128.000	75.000	16.531	122.533
129.000	75.167	16.494	121.911
130.000	75.334	16.458	125.511
131.000	75.502	16.421	130.044
132.000	75.669	16.385	135.222
133.000	75.837	16.349	143.044
134.000	76.004	16.313	156.778
135.000	76.171	16.277	171.533
136.000	76.339	16.241	186.422
137.000	76.506	16.206	196.444
138.000	76.674	16.170	203.111
139.000	76.841	16.135	209.844
140.000	77.009	16.100	215.089
141.000	77.176	16.065	224.689
142.000	77.343	16.030	240.689
143.000	77.511	15.996	271.556
144.000	77.678	15.961	304.911
145.000	77.846	15.927	331.400
146.000	78.013	15.893	356.711
147.000	78.180	15.859	378.956
148.000	78.348	15.825	384.311
149.000	78.515	15.791	370.311
150.000	78.683	15.757	362.756
151.000	78.850	15.724	377.400
152.000	79.018	15.691	399.044
153.000	79.185	15.658	427.556
154.000	79.352	15.625	447.578
155.000	79.520	15.592	441.156
156.000	79.687	15.559	435.111
157.000	79.855	15.526	441.756
158.000	80.022	15.494	467.200
159.000	80.189	15.461	489.000
160.000	80.357	15.429	482.400
161.000	80.524	15.397	469.222
162.000	80.692	15.365	444.733
163.000	80.859	15.333	412.689
164.000	81.027	15.302	362.711
165.000	81.194	15.270	328.733
166.000	81.361	15.239	307.956
167.000	81.529	15.207	301.133
168.000	81.696	15.176	312.756
169.000	81.864	15.145	341.378
170.000	82.031	15.114	374.667
171.000	82.198	15.084	429.311
172.000	82.366	15.053	500.467
173.000	82.533	15.022	583.356
174.000	82.701	14.992	645.600
175.000	82.868	14.962	686.244
176.000	83.036	14.931	713.511
177.000	83.203	14.901	713.756
178.000	83.370	14.871	694.667
179.000	83.538	14.842	668.467
180.000	83.705	14.812	648.867
181.000	83.873	14.782	636.800
182.000	84.040	14.753	624.933
183.000	84.207	14.724	593.956
184.000	84.375	14.694	521.978
185.000	84.542	14.665	443.222
186.000	84.710	14.636	411.244
