15-10-23spec_0009_0163.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	147.578
1.000	53.738	23.072	146.489
2.000	53.905	23.000	145.222
3.000	54.073	22.929	146.489
4.000	54.240	22.858	147.422
5.000	54.408	22.788	146.289
6.000	54.575	22.718	146.844
7.000	54.742	22.649	147.178
8.000	54.910	22.580	147.022
9.000	55.077	22.511	148.089
10.000	55.245	22.443	148.133
11.000	55.412	22.375	148.289
12.000	55.579	22.308	148.267
13.000	55.747	22.241	147.667
14.000	55.914	22.174	147.911
15.000	56.082	22.108	150.089
16.000	56.249	22.042	150.111
17.000	56.417	21.977	150.867
18.000	56.584	21.912	150.400
19.000	56.751	21.847	150.556
20.000	56.919	21.783	149.844
21.000	57.086	21.719	151.422
22.000	57.254	21.655	151.800
23.000	57.421	21.592	152.400
24.000	57.588	21.529	153.311
25.000	57.756	21.467	153.333
26.000	57.923	21.405	152.533
27.000	58.091	21.343	152.667
28.000	58.258	21.282	151.022
29.000	58.426	21.221	151.733
30.000	58.593	21.160	152.089
31.000	58.760	21.100	150.867
32.000	58.928	21.040	147.733
33.000	59.095	20.980	147.178
34.000	59.263	20.921	145.133
35.000	59.430	20.862	142.178
36.000	59.597	20.804	139.400
37.000	59.765	20.745	135.067
38.000	59.932	20.687	130.089
39.000	60.100	20.630	122.067
40.000	60.267	20.572	118.400
41.000	60.434	20.515	113.311
42.000	60.602	20.459	112.822
43.000	60.769	20.402	112.133
44.000	60.937	20.346	112.667
45.000	61.104	20.291	113.911
46.000	61.272	20.235	114.244
47.000	61.439	20.180	111.689
48.000	61.606	20.125	112.467
49.000	61.774	20.071	111.600
50.000	61.941	20.016	112.600
51.000	62.109	19.962	110.222
52.000	62.276	19.909	111.978
53.000	62.443	19.855	110.889
54.000	62.611	19.802	111.356
55.000	62.778	19.750	111.378
56.000	62.946	19.697	112.200
57.000	63.113	19.645	112.356
58.000	63.281	19.593	111.978
59.000	63.448	19.541	111.667
60.000	63.615	19.490	112.156
61.000	63.783	19.439	113.022
62.000	63.950	19.388	112.867
63.000	64.118	19.337	113.956
64.000	64.285	19.287	112.289
65.000	64.452	19.237	113.756
66.000	64.620	19.187	112.133
67.000	64.787	19.137	114.711
68.000	64.955	19.088	113.489
69.000	65.122	19.039	114.400
70.000	65.290	18.990	113.956
71.000	65.457	18.941	114.311
72.000	65.624	18.893	114.311
73.000	65.792	18.845	114.978
74.000	65.959	18.797	114.267
75.000	66.127	18.750	115.644
76.000	66.294	18.702	115.867
77.000	66.461	18.655	116.556
78.000	66.629	18.608	118.644
79.000	66.796	18.562	117.333
80.000	66.964	18.515	120.289
81.000	67.131	18.469	121.867
82.000	67.299	18.423	125.556
83.000	67.466	18.377	132.356
84.000	67.633	18.332	139.422
85.000	67.801	18.287	141.600
86.000	67.968	18.242	136.400
87.000	68.136	18.197	130.622
