15-10-23spec_0009_0015.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	225.422
1.000	53.738	23.072	227.067
2.000	53.905	23.000	227.022
3.000	54.073	22.929	225.067
4.000	54.240	22.858	225.622
5.000	54.408	22.788	226.111
6.000	54.575	22.718	226.067
7.000	54.742	22.649	226.511
8.000	54.910	22.580	226.400
9.000	55.077	22.511	228.111
10.000	55.245	22.443	227.733
11.000	55.412	22.375	227.044
12.000	55.579	22.308	227.578
13.000	55.747	22.241	227.222
14.000	55.914	22.174	228.333
15.000	56.082	22.108	228.933
16.000	56.249	22.042	227.733
17.000	56.417	21.977	229.489
18.000	56.584	21.912	230.400
19.000	56.751	21.847	229.000
20.000	56.919	21.783	230.089
21.000	57.086	21.719	230.822
22.000	57.254	21.655	230.733
23.000	57.421	21.592	230.067
24.000	57.588	21.529	232.067
25.000	57.756	21.467	234.622
26.000	57.923	21.405	232.889
27.000	58.091	21.343	232.622
28.000	58.258	21.282	231.867
29.000	58.426	21.221	230.400
30.000	58.593	21.160	230.311
31.000	58.760	21.100	227.022
32.000	58.928	21.040	226.511
33.000	59.095	20.980	223.244
34.000	59.263	20.921	220.444
35.000	59.430	20.862	215.578
36.000	59.597	20.804	210.800
37.000	59.765	20.745	203.578
38.000	59.932	20.687	193.556
39.000	60.100	20.630	182.022
40.000	60.267	20.572	172.933
41.000	60.434	20.515	165.556
42.000	60.602	20.459	163.133
43.000	60.769	20.402	163.911
44.000	60.937	20.346	164.089
45.000	61.104	20.291	165.378
46.000	61.272	20.235	163.489
47.000	61.439	20.180	163.400
48.000	61.606	20.125	161.733
49.000	61.774	20.071	161.978
50.000	61.941	20.016	162.311
51.000	62.109	19.962	161.111
52.000	62.276	19.909	162.556
53.000	62.443	19.855	162.200
54.000	62.611	19.802	166.244
55.000	62.778	19.750	169.556
56.000	62.946	19.697	177.844
57.000	63.113	19.645	181.022
58.000	63.281	19.593	181.578
59.000	63.448	19.541	177.222
60.000	63.615	19.490	170.622
61.000	63.783	19.439	168.689
62.000	63.950	19.388	167.489
63.000	64.118	19.337	168.467
64.000	64.285	19.287	172.289
65.000	64.452	19.237	176.600
66.000	64.620	19.187	184.178
67.000	64.787	19.137	186.422
68.000	64.955	19.088	180.711
69.000	65.122	19.039	171.467
70.000	65.290	18.990	168.444
