15-10-23spec_0009_0190.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	142.867
1.000	53.738	23.072	140.733
2.000	53.905	23.000	142.067
3.000	54.073	22.929	141.533
4.000	54.240	22.858	140.800
5.000	54.408	22.788	141.733
6.000	54.575	22.718	141.533
7.000	54.742	22.649	142.133
8.000	54.910	22.580	142.244
9.000	55.077	22.511	141.578
10.000	55.245	22.443	141.889
11.000	55.412	22.375	142.600
12.000	55.579	22.308	143.156
13.000	55.747	22.241	144.267
14.000	55.914	22.174	142.444
15.000	56.082	22.108	143.733
16.000	56.249	22.042	143.022
17.000	56.417	21.977	141.933
18.000	56.584	21.912	143.889
19.000	56.751	21.847	143.200
20.000	56.919	21.783	143.689
21.000	57.086	21.719	143.356
22.000	57.254	21.655	144.733
23.000	57.421	21.592	145.133
24.000	57.588	21.529	145.044
25.000	57.756	21.467	144.467
26.000	57.923	21.405	146.111
27.000	58.091	21.343	144.956
28.000	58.258	21.282	145.111
29.000	58.426	21.221	146.067
30.000	58.593	21.160	144.267
31.000	58.760	21.100	142.511
32.000	58.928	21.040	143.556
33.000	59.095	20.980	140.933
34.000	59.263	20.921	138.533
35.000	59.430	20.862	137.689
36.000	59.597	20.804	133.311
37.000	59.765	20.745	130.022
38.000	59.932	20.687	125.022
39.000	60.100	20.630	118.911
40.000	60.267	20.572	113.578
41.000	60.434	20.515	110.511
42.000	60.602	20.459	108.778
43.000	60.769	20.402	108.400
44.000	60.937	20.346	108.956
45.000	61.104	20.291	107.933
46.000	61.272	20.235	108.511
47.000	61.439	20.180	108.378
48.000	61.606	20.125	107.311
49.000	61.774	20.071	107.356
50.000	61.941	20.016	107.089
51.000	62.109	19.962	109.089
52.000	62.276	19.909	109.556
53.000	62.443	19.855	112.933
54.000	62.611	19.802	114.800
55.000	62.778	19.750	114.556
56.000	62.946	19.697	110.889
57.000	63.113	19.645	110.667
58.000	63.281	19.593	110.289
59.000	63.448	19.541	108.511
60.000	63.615	19.490	109.200
61.000	63.783	19.439	110.933
62.000	63.950	19.388	111.044
63.000	64.118	19.337	113.311
64.000	64.285	19.287	117.244
65.000	64.452	19.237	118.844
66.000	64.620	19.187	116.156
67.000	64.787	19.137	113.200
68.000	64.955	19.088	111.022
69.000	65.122	19.039	111.489
70.000	65.290	18.990	112.956
71.000	65.457	18.941	114.956
72.000	65.624	18.893	118.333
73.000	65.792	18.845	120.022
74.000	65.959	18.797	117.911
75.000	66.127	18.750	113.822
76.000	66.294	18.702	111.911
77.000	66.461	18.655	111.556
78.000	66.629	18.608	110.533
79.000	66.796	18.562	111.600
80.000	66.964	18.515	110.267
81.000	67.131	18.469	110.600
82.000	67.299	18.423	109.778
83.000	67.466	18.377	111.222
84.000	67.633	18.332	111.511
85.000	67.801	18.287	111.222
86.000	67.968	18.242	110.889
87.000	68.136	18.197	112.133
88.000	68.303	18.152	111.689
89.000	68.470	18.108	111.444
90.000	68.638	18.064	112.622
91.000	68.805	18.020	112.933
92.000	68.973	17.976	116.333
93.000	69.140	17.932	115.467
94.000	69.307	17.889	114.489
95.000	69.475	17.846	113.711
96.000	69.642	17.803	113.356
97.000	69.810	17.760	113.422
98.000	69.977	17.718	114.600
99.000	70.145	17.676	116.356
100.000	70.312	17.633	115.689
101.000	70.479	17.592	115.222
102.000	70.647	17.550	115.800
103.000	70.814	17.508	117.044
104.000	70.982	17.467	118.511
105.000	71.149	17.426	119.089
106.000	71.316	17.385	120.356
107.000	71.484	17.344	122.022
108.000	71.651	17.304	125.733
