15-10-23spec_0009_0137.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	141.578
1.000	53.738	23.072	142.267
2.000	53.905	23.000	143.533
3.000	54.073	22.929	142.844
4.000	54.240	22.858	144.333
5.000	54.408	22.788	143.200
6.000	54.575	22.718	144.289
7.000	54.742	22.649	144.533
8.000	54.910	22.580	142.978
9.000	55.077	22.511	143.044
10.000	55.245	22.443	143.333
11.000	55.412	22.375	144.689
12.000	55.579	22.308	144.556
13.000	55.747	22.241	143.400
14.000	55.914	22.174	144.622
15.000	56.082	22.108	145.311
16.000	56.249	22.042	145.556
17.000	56.417	21.977	145.511
18.000	56.584	21.912	145.889
19.000	56.751	21.847	145.600
20.000	56.919	21.783	145.822
21.000	57.086	21.719	146.267
22.000	57.254	21.655	147.511
23.000	57.421	21.592	147.200
24.000	57.588	21.529	150.867
25.000	57.756	21.467	149.289
26.000	57.923	21.405	149.667
27.000	58.091	21.343	147.511
28.000	58.258	21.282	148.978
29.000	58.426	21.221	147.378
30.000	58.593	21.160	147.644
31.000	58.760	21.100	146.578
32.000	58.928	21.040	144.622
33.000	59.095	20.980	143.733
34.000	59.263	20.921	141.400
35.000	59.430	20.862	138.133
36.000	59.597	20.804	136.911
37.000	59.765	20.745	132.422
38.000	59.932	20.687	127.400
39.000	60.100	20.630	119.467
40.000	60.267	20.572	115.533
41.000	60.434	20.515	111.867
42.000	60.602	20.459	111.622
43.000	60.769	20.402	110.200
44.000	60.937	20.346	111.489
45.000	61.104	20.291	110.933
46.000	61.272	20.235	111.000
47.000	61.439	20.180	111.311
48.000	61.606	20.125	109.133
49.000	61.774	20.071	110.311
50.000	61.941	20.016	110.756
51.000	62.109	19.962	111.133
52.000	62.276	19.909	112.022
53.000	62.443	19.855	116.222
54.000	62.611	19.802	124.333
55.000	62.778	19.750	124.933
56.000	62.946	19.697	120.556
57.000	63.113	19.645	116.733
58.000	63.281	19.593	115.933
59.000	63.448	19.541	116.200
60.000	63.615	19.490	120.933
61.000	63.783	19.439	123.444
62.000	63.950	19.388	120.067
63.000	64.118	19.337	115.356
64.000	64.285	19.287	112.422
65.000	64.452	19.237	112.844
66.000	64.620	19.187	111.556
67.000	64.787	19.137	112.756
68.000	64.955	19.088	111.756
69.000	65.122	19.039	111.356
70.000	65.290	18.990	113.133
71.000	65.457	18.941	112.822
72.000	65.624	18.893	113.333
73.000	65.792	18.845	113.711
74.000	65.959	18.797	114.267
75.000	66.127	18.750	117.800
76.000	66.294	18.702	123.756
77.000	66.461	18.655	126.822
78.000	66.629	18.608	126.822
79.000	66.796	18.562	123.867
80.000	66.964	18.515	119.422
81.000	67.131	18.469	117.400
82.000	67.299	18.423	116.867
83.000	67.466	18.377	118.133
84.000	67.633	18.332	120.867
85.000	67.801	18.287	122.444
86.000	67.968	18.242	120.956
87.000	68.136	18.197	117.444
88.000	68.303	18.152	117.844
89.000	68.470	18.108	117.800
90.000	68.638	18.064	118.689
91.000	68.805	18.020	119.489
92.000	68.973	17.976	118.422
93.000	69.140	17.932	120.578
94.000	69.307	17.889	121.156
95.000	69.475	17.846	121.667
96.000	69.642	17.803	122.622
97.000	69.810	17.760	122.156
98.000	69.977	17.718	124.467
99.000	70.145	17.676	124.600
100.000	70.312	17.633	124.089
101.000	70.479	17.592	126.489
102.000	70.647	17.550	126.933
103.000	70.814	17.508	127.311
