15-10-23spec_0009_0084.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	152.733
1.000	53.738	23.072	155.756
2.000	53.905	23.000	152.844
3.000	54.073	22.929	154.556
4.000	54.240	22.858	155.044
5.000	54.408	22.788	155.533
6.000	54.575	22.718	157.556
7.000	54.742	22.649	154.933
8.000	54.910	22.580	155.044
9.000	55.077	22.511	156.756
10.000	55.245	22.443	156.267
11.000	55.412	22.375	155.800
12.000	55.579	22.308	156.467
13.000	55.747	22.241	156.133
14.000	55.914	22.174	156.356
15.000	56.082	22.108	157.711
16.000	56.249	22.042	157.956
17.000	56.417	21.977	156.867
18.000	56.584	21.912	156.267
19.000	56.751	21.847	157.756
20.000	56.919	21.783	157.267
21.000	57.086	21.719	158.267
22.000	57.254	21.655	159.556
23.000	57.421	21.592	157.956
24.000	57.588	21.529	159.889
25.000	57.756	21.467	159.511
26.000	57.923	21.405	158.956
27.000	58.091	21.343	159.556
28.000	58.258	21.282	159.333
29.000	58.426	21.221	158.511
30.000	58.593	21.160	158.978
31.000	58.760	21.100	156.956
32.000	58.928	21.040	156.356
33.000	59.095	20.980	154.400
34.000	59.263	20.921	152.156
35.000	59.430	20.862	149.511
36.000	59.597	20.804	147.067
37.000	59.765	20.745	142.400
38.000	59.932	20.687	136.289
39.000	60.100	20.630	129.867
40.000	60.267	20.572	123.844
41.000	60.434	20.515	120.200
42.000	60.602	20.459	118.778
43.000	60.769	20.402	118.133
44.000	60.937	20.346	116.644
45.000	61.104	20.291	117.800
46.000	61.272	20.235	118.467
47.000	61.439	20.180	117.711
48.000	61.606	20.125	117.200
49.000	61.774	20.071	116.267
50.000	61.941	20.016	116.333
51.000	62.109	19.962	116.111
52.000	62.276	19.909	116.689
53.000	62.443	19.855	117.756
54.000	62.611	19.802	117.400
55.000	62.778	19.750	115.844
56.000	62.946	19.697	117.200
57.000	63.113	19.645	118.422
58.000	63.281	19.593	117.400
59.000	63.448	19.541	117.667
60.000	63.615	19.490	119.200
61.000	63.783	19.439	121.156
62.000	63.950	19.388	120.711
63.000	64.118	19.337	124.778
64.000	64.285	19.287	129.911
65.000	64.452	19.237	138.733
66.000	64.620	19.187	148.178
67.000	64.787	19.137	150.044
68.000	64.955	19.088	143.089
69.000	65.122	19.039	132.089
70.000	65.290	18.990	128.311
71.000	65.457	18.941	125.556
72.000	65.624	18.893	124.267
73.000	65.792	18.845	121.156
74.000	65.959	18.797	123.000
75.000	66.127	18.750	121.778
76.000	66.294	18.702	123.400
77.000	66.461	18.655	124.022
