15-10-23spec_0009_0174.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	141.467
1.000	53.738	23.072	140.578
2.000	53.905	23.000	139.489
3.000	54.073	22.929	140.444
4.000	54.240	22.858	140.267
5.000	54.408	22.788	141.444
6.000	54.575	22.718	141.111
7.000	54.742	22.649	140.000
8.000	54.910	22.580	141.978
9.000	55.077	22.511	141.778
10.000	55.245	22.443	142.244
11.000	55.412	22.375	142.756
12.000	55.579	22.308	141.222
13.000	55.747	22.241	141.400
14.000	55.914	22.174	143.111
15.000	56.082	22.108	142.244
16.000	56.249	22.042	142.067
17.000	56.417	21.977	142.711
18.000	56.584	21.912	144.333
19.000	56.751	21.847	143.467
20.000	56.919	21.783	143.222
21.000	57.086	21.719	143.778
22.000	57.254	21.655	143.089
23.000	57.421	21.592	144.556
24.000	57.588	21.529	145.000
25.000	57.756	21.467	145.956
26.000	57.923	21.405	145.822
27.000	58.091	21.343	143.733
28.000	58.258	21.282	144.733
29.000	58.426	21.221	144.311
30.000	58.593	21.160	144.133
31.000	58.760	21.100	143.978
32.000	58.928	21.040	141.156
33.000	59.095	20.980	140.111
34.000	59.263	20.921	138.200
35.000	59.430	20.862	136.311
36.000	59.597	20.804	133.622
37.000	59.765	20.745	128.644
38.000	59.932	20.687	125.289
39.000	60.100	20.630	117.911
40.000	60.267	20.572	113.267
41.000	60.434	20.515	110.244
42.000	60.602	20.459	108.000
43.000	60.769	20.402	108.311
44.000	60.937	20.346	107.822
45.000	61.104	20.291	108.756
46.000	61.272	20.235	108.644
47.000	61.439	20.180	106.533
48.000	61.606	20.125	108.244
49.000	61.774	20.071	107.911
50.000	61.941	20.016	106.867
51.000	62.109	19.962	108.133
52.000	62.276	19.909	106.911
53.000	62.443	19.855	109.067
54.000	62.611	19.802	110.556
55.000	62.778	19.750	113.467
56.000	62.946	19.697	112.800
57.000	63.113	19.645	110.111
58.000	63.281	19.593	109.378
59.000	63.448	19.541	108.711
60.000	63.615	19.490	109.578
61.000	63.783	19.439	109.289
62.000	63.950	19.388	108.067
63.000	64.118	19.337	109.978
64.000	64.285	19.287	111.067
65.000	64.452	19.237	115.489
66.000	64.620	19.187	117.733
67.000	64.787	19.137	119.956
68.000	64.955	19.088	118.578
69.000	65.122	19.039	114.289
70.000	65.290	18.990	112.178
71.000	65.457	18.941	111.200
72.000	65.624	18.893	110.622
73.000	65.792	18.845	110.511
74.000	65.959	18.797	110.756
75.000	66.127	18.750	111.156
76.000	66.294	18.702	111.600
77.000	66.461	18.655	110.222
78.000	66.629	18.608	110.933
79.000	66.796	18.562	111.444
80.000	66.964	18.515	110.667
81.000	67.131	18.469	109.911
82.000	67.299	18.423	112.244
83.000	67.466	18.377	111.978
84.000	67.633	18.332	112.533
85.000	67.801	18.287	115.956
86.000	67.968	18.242	118.022
87.000	68.136	18.197	115.600
88.000	68.303	18.152	114.556
89.000	68.470	18.108	114.044
90.000	68.638	18.064	114.111
91.000	68.805	18.020	114.933
92.000	68.973	17.976	115.067
93.000	69.140	17.932	119.289
94.000	69.307	17.889	123.756
95.000	69.475	17.846	126.600
96.000	69.642	17.803	124.600
97.000	69.810	17.760	120.356
98.000	69.977	17.718	117.711
99.000	70.145	17.676	116.978
100.000	70.312	17.633	116.222
101.000	70.479	17.592	118.022
102.000	70.647	17.550	118.622
103.000	70.814	17.508	118.644
104.000	70.982	17.467	119.044
105.000	71.149	17.426	119.400
106.000	71.316	17.385	118.911
107.000	71.484	17.344	120.644
108.000	71.651	17.304	121.000
109.000	71.819	17.263	121.867
110.000	71.986	17.223	123.756
111.000	72.154	17.183	130.222
112.000	72.321	17.144	132.000
113.000	72.488	17.104	133.222
114.000	72.656	17.065	134.778
115.000	72.823	17.025	138.578
