15-10-23spec_0009_0020.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	232.844
1.000	53.738	23.072	230.667
2.000	53.905	23.000	232.289
3.000	54.073	22.929	231.800
4.000	54.240	22.858	229.644
5.000	54.408	22.788	232.067
6.000	54.575	22.718	231.511
7.000	54.742	22.649	232.311
8.000	54.910	22.580	232.089
9.000	55.077	22.511	232.222
10.000	55.245	22.443	232.422
11.000	55.412	22.375	231.356
12.000	55.579	22.308	233.644
13.000	55.747	22.241	230.978
14.000	55.914	22.174	231.933
15.000	56.082	22.108	233.756
16.000	56.249	22.042	233.800
17.000	56.417	21.977	233.622
18.000	56.584	21.912	235.156
19.000	56.751	21.847	234.956
20.000	56.919	21.783	235.756
21.000	57.086	21.719	234.222
22.000	57.254	21.655	236.311
23.000	57.421	21.592	235.689
24.000	57.588	21.529	236.644
25.000	57.756	21.467	238.733
26.000	57.923	21.405	236.978
27.000	58.091	21.343	236.822
28.000	58.258	21.282	238.889
29.000	58.426	21.221	235.511
30.000	58.593	21.160	237.022
31.000	58.760	21.100	233.244
32.000	58.928	21.040	230.622
33.000	59.095	20.980	229.956
34.000	59.263	20.921	225.489
35.000	59.430	20.862	221.800
36.000	59.597	20.804	216.933
37.000	59.765	20.745	208.756
38.000	59.932	20.687	197.156
39.000	60.100	20.630	187.311
40.000	60.267	20.572	175.400
41.000	60.434	20.515	170.400
42.000	60.602	20.459	166.044
43.000	60.769	20.402	166.422
44.000	60.937	20.346	167.200
45.000	61.104	20.291	167.244
46.000	61.272	20.235	168.089
47.000	61.439	20.180	166.356
48.000	61.606	20.125	166.022
49.000	61.774	20.071	165.511
50.000	61.941	20.016	167.733
51.000	62.109	19.962	168.489
52.000	62.276	19.909	173.156
53.000	62.443	19.855	180.089
54.000	62.611	19.802	183.156
55.000	62.778	19.750	183.333
56.000	62.946	19.697	182.489
57.000	63.113	19.645	174.867
58.000	63.281	19.593	173.133
59.000	63.448	19.541	169.444
60.000	63.615	19.490	169.044
61.000	63.783	19.439	169.244
62.000	63.950	19.388	168.556
63.000	64.118	19.337	168.044
64.000	64.285	19.287	167.844
65.000	64.452	19.237	168.978
66.000	64.620	19.187	172.333
67.000	64.787	19.137	173.400
68.000	64.955	19.088	171.111
69.000	65.122	19.039	172.689
70.000	65.290	18.990	177.689
71.000	65.457	18.941	179.489
72.000	65.624	18.893	177.533
73.000	65.792	18.845	173.489
74.000	65.959	18.797	170.178
75.000	66.127	18.750	171.556
76.000	66.294	18.702	171.222
77.000	66.461	18.655	173.333
78.000	66.629	18.608	175.511
79.000	66.796	18.562	175.956
80.000	66.964	18.515	173.644
81.000	67.131	18.469	171.844
82.000	67.299	18.423	174.822
83.000	67.466	18.377	175.044
84.000	67.633	18.332	175.667
85.000	67.801	18.287	174.467
86.000	67.968	18.242	175.356
87.000	68.136	18.197	173.333
88.000	68.303	18.152	174.978
89.000	68.470	18.108	176.044
90.000	68.638	18.064	176.289
91.000	68.805	18.020	178.200
92.000	68.973	17.976	174.822
93.000	69.140	17.932	177.311
94.000	69.307	17.889	177.289
95.000	69.475	17.846	179.267
96.000	69.642	17.803	180.689
97.000	69.810	17.760	185.800
98.000	69.977	17.718	192.778
99.000	70.145	17.676	197.800
100.000	70.312	17.633	194.089
101.000	70.479	17.592	188.222
102.000	70.647	17.550	185.533
103.000	70.814	17.508	184.911
104.000	70.982	17.467	186.711
105.000	71.149	17.426	185.911
106.000	71.316	17.385	183.733
107.000	71.484	17.344	183.800
108.000	71.651	17.304	184.889
109.000	71.819	17.263	184.244
110.000	71.986	17.223	184.667
111.000	72.154	17.183	185.533
112.000	72.321	17.144	185.111
113.000	72.488	17.104	186.867
114.000	72.656	17.065	188.511
115.000	72.823	17.025	186.844
116.000	72.991	16.986	188.689
117.000	73.158	16.947	190.200
118.000	73.325	16.909	192.178
119.000	73.493	16.870	195.244
120.000	73.660	16.832	197.378
121.000	73.828	16.794	194.222
122.000	73.995	16.756	197.200
123.000	74.163	16.718	198.756
124.000	74.330	16.680	200.622
125.000	74.497	16.643	207.222
126.000	74.665	16.605	215.333
127.000	74.832	16.568	225.311
128.000	75.000	16.531	238.444
129.000	75.167	16.494	255.267
130.000	75.334	16.458	265.978
131.000	75.502	16.421	284.311
132.000	75.669	16.385	291.333
133.000	75.837	16.349	292.489
134.000	76.004	16.313	295.667
135.000	76.171	16.277	326.644
136.000	76.339	16.241	360.533
137.000	76.506	16.206	389.067
138.000	76.674	16.170	414.911
139.000	76.841	16.135	448.889
140.000	77.009	16.100	479.933
141.000	77.176	16.065	515.911
142.000	77.343	16.030	562.356
143.000	77.511	15.996	636.000
144.000	77.678	15.961	713.956
145.000	77.846	15.927	755.956
146.000	78.013	15.893	759.622
147.000	78.180	15.859	755.711
148.000	78.348	15.825	770.178
149.000	78.515	15.791	789.911
150.000	78.683	15.757	793.822
151.000	78.850	15.724	804.822
152.000	79.018	15.691	815.356
153.000	79.185	15.658	834.556
154.000	79.352	15.625	808.600
155.000	79.520	15.592	752.689
156.000	79.687	15.559	715.867
157.000	79.855	15.526	706.978
158.000	80.022	15.494	741.156
159.000	80.189	15.461	763.622
160.000	80.357	15.429	743.333
161.000	80.524	15.397	703.511
162.000	80.692	15.365	650.200
163.000	80.859	15.333	609.689
164.000	81.027	15.302	575.756
165.000	81.194	15.270	545.889
166.000	81.361	15.239	497.778
167.000	81.529	15.207	451.289
168.000	81.696	15.176	440.733
169.000	81.864	15.145	449.111
170.000	82.031	15.114	477.378
171.000	82.198	15.084	518.689
172.000	82.366	15.053	584.733
173.000	82.533	15.022	694.489
174.000	82.701	14.992	803.222
175.000	82.868	14.962	880.956
176.000	83.036	14.931	914.044
177.000	83.203	14.901	926.778
178.000	83.370	14.871	955.267
179.000	83.538	14.842	991.911
180.000	83.705	14.812	1027.289
181.000	83.873	14.782	1035.356
182.000	84.040	14.753	995.756
183.000	84.207	14.724	907.511
184.000	84.375	14.694	793.733
185.000	84.542	14.665	674.667
186.000	84.710	14.636	604.533
187.000	84.877	14.608	594.244
188.000	85.044	14.579	674.978
189.000	85.212	14.550	803.133
190.000	85.379	14.522	929.111
191.000	85.547	14.493	983.511
192.000	85.714	14.465	981.022
193.000	85.882	14.437	972.311
194.000	86.049	14.409	992.356
195.000	86.216	14.381	1036.422
196.000	86.384	14.353	1028.267
197.000	86.551	14.325	960.978
198.000	86.719	14.297	891.467
199.000	86.886	14.270	835.333
200.000	87.053	14.242	776.022
201.000	87.221	14.215	719.400
202.000	87.388	14.188	662.111
203.000	87.556	14.161	617.267
204.000	87.723	14.134	587.178
205.000	87.891	14.107	589.622
206.000	88.058	14.080	627.267
207.000	88.225	14.053	701.089
208.000	88.393	14.027	745.533
209.000	88.560	14.000	759.222
210.000	88.728	13.974	780.667
211.000	88.895	13.947	799.422
212.000	89.062	13.921	831.289
213.000	89.230	13.895	878.667
214.000	89.397	13.869	912.622
215.000	89.565	13.843	917.089
216.000	89.732	13.817	922.667
217.000	89.900	13.791	954.311
218.000	90.067	13.766	977.756
219.000	90.234	13.740	980.333
220.000	90.402	13.715	981.622
221.000	90.569	13.689	935.200
222.000	90.737	13.664	862.200
223.000	90.904	13.639	829.467
224.000	91.071	13.614	842.711
225.000	91.239	13.589	874.289
226.000	91.406	13.564	881.822
227.000	91.574	13.539	916.733
228.000	91.741	13.515	949.311
229.000	91.908	13.490	932.800
230.000	92.076	13.465	887.311
231.000	92.243	13.441	849.644
232.000	92.411	13.417	851.467
233.000	92.578	13.392	861.356
234.000	92.746	13.368	836.800
235.000	92.913	13.344	769.822
236.000	93.080	13.320	701.222
237.000	93.248	13.296	656.733
238.000	93.415	13.272	642.711
239.000	93.583	13.249	646.044
240.000	93.750	13.225	630.356
241.000	93.917	13.201	642.178
242.000	94.085	13.178	674.244
243.000	94.252	13.154	698.444
244.000	94.420	13.131	696.956
245.000	94.587	13.108	697.467
246.000	94.755	13.085	694.600
247.000	94.922	13.062	664.000
248.000	95.089	13.039	663.311
249.000	95.257	13.016	650.400
250.000	95.424	12.993	622.356
251.000	95.592	12.970	616.600
252.000	95.759	12.948	614.733
253.000	95.926	12.925	632.467
254.000	96.094	12.902	648.022
255.000	96.261	12.880	644.844
256.000	96.429	12.858	605.756
257.000	96.596	12.835	594.733
258.000	96.764	12.813	599.489
259.000	96.931	12.791	609.578
260.000	97.098	12.769	632.444
261.000	97.266	12.747	639.556
262.000	97.433	12.725	598.578
263.000	97.601	12.703	556.533
264.000	97.768	12.681	546.978
265.000	97.935	12.660	537.422
266.000	98.103	12.638	520.378
267.000	98.270	12.617	514.600
268.000	98.438	12.595	486.711
269.000	98.605	12.574	454.289
270.000	98.773	12.553	458.378
271.000	98.940	12.531	461.733
272.000	99.107	12.510	440.556
273.000	99.275	12.489	432.444
274.000	99.442	12.468	429.578
275.000	99.610	12.447	411.267
276.000	99.777	12.426	385.044
277.000	99.944	12.405	369.733
278.000	100.112	12.385	352.578
279.000	100.279	12.364	331.533
280.000	100.447	12.343	312.711
281.000	100.614	12.323	299.378
282.000	100.781	12.302	278.778
283.000	100.949	12.282	263.044
284.000	101.116	12.262	257.778
285.000	101.284	12.241	258.556
286.000	101.451	12.221	268.333
287.000	101.619	12.201	285.844
288.000	101.786	12.181	294.467
289.000	101.953	12.161	288.044
290.000	102.121	12.141	286.333
291.000	102.288	12.121	296.933
292.000	102.456	12.101	307.133
293.000	102.623	12.082	314.111
294.000	102.790	12.062	336.533
295.000	102.958	12.042	370.978
296.000	103.125	12.023	382.333
297.000	103.293	12.003	372.000
298.000	103.460	11.984	363.000
299.000	103.628	11.964	364.156
300.000	103.795	11.945	348.022
301.000	103.962	11.926	322.044
302.000	104.130	11.907	313.844
303.000	104.297	11.888	313.911
304.000	104.465	11.869	289.067
305.000	104.632	11.850	264.022
306.000	104.799	11.831	258.378
307.000	104.967	11.812	268.422
308.000	105.134	11.793	277.911
309.000	105.302	11.774	275.689
310.000	105.469	11.755	260.089
311.000	105.637	11.737	246.289
312.000	105.804	11.718	234.444
313.000	105.971	11.700	228.000
314.000	106.139	11.681	228.378
315.000	106.306	11.663	235.889
316.000	106.474	11.645	245.889
317.000	106.641	11.626	256.444
318.000	106.808	11.608	265.644
319.000	106.976	11.590	266.844
320.000	107.143	11.572	255.622
321.000	107.311	11.554	244.956
322.000	107.478	11.536	243.356
323.000	107.645	11.518	251.867
324.000	107.813	11.500	252.956
