15-10-23spec_0009_0144.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	145.444
1.000	53.738	23.072	147.467
2.000	53.905	23.000	146.889
3.000	54.073	22.929	148.111
4.000	54.240	22.858	146.867
5.000	54.408	22.788	148.022
6.000	54.575	22.718	147.778
7.000	54.742	22.649	148.311
8.000	54.910	22.580	148.089
9.000	55.077	22.511	149.311
10.000	55.245	22.443	145.889
11.000	55.412	22.375	147.667
12.000	55.579	22.308	148.533
13.000	55.747	22.241	149.222
14.000	55.914	22.174	150.178
15.000	56.082	22.108	149.000
16.000	56.249	22.042	150.889
17.000	56.417	21.977	149.844
18.000	56.584	21.912	151.267
19.000	56.751	21.847	149.911
20.000	56.919	21.783	151.644
21.000	57.086	21.719	151.756
22.000	57.254	21.655	151.711
23.000	57.421	21.592	152.156
24.000	57.588	21.529	152.578
25.000	57.756	21.467	152.911
26.000	57.923	21.405	154.111
27.000	58.091	21.343	153.711
28.000	58.258	21.282	154.422
29.000	58.426	21.221	153.067
30.000	58.593	21.160	153.911
31.000	58.760	21.100	150.467
32.000	58.928	21.040	149.867
33.000	59.095	20.980	146.111
34.000	59.263	20.921	145.533
35.000	59.430	20.862	144.578
36.000	59.597	20.804	141.378
37.000	59.765	20.745	136.600
38.000	59.932	20.687	130.111
39.000	60.100	20.630	124.133
40.000	60.267	20.572	118.444
41.000	60.434	20.515	115.333
42.000	60.602	20.459	114.378
43.000	60.769	20.402	113.667
44.000	60.937	20.346	113.467
45.000	61.104	20.291	113.489
46.000	61.272	20.235	114.511
47.000	61.439	20.180	113.600
48.000	61.606	20.125	112.644
49.000	61.774	20.071	112.400
50.000	61.941	20.016	112.844
51.000	62.109	19.962	112.644
52.000	62.276	19.909	112.022
53.000	62.443	19.855	112.200
54.000	62.611	19.802	111.911
55.000	62.778	19.750	112.778
56.000	62.946	19.697	112.978
57.000	63.113	19.645	112.511
58.000	63.281	19.593	115.044
59.000	63.448	19.541	115.489
60.000	63.615	19.490	114.311
61.000	63.783	19.439	114.622
62.000	63.950	19.388	115.244
63.000	64.118	19.337	114.378
64.000	64.285	19.287	115.400
65.000	64.452	19.237	115.844
66.000	64.620	19.187	114.822
67.000	64.787	19.137	116.556
68.000	64.955	19.088	116.289
69.000	65.122	19.039	116.733
70.000	65.290	18.990	119.200
71.000	65.457	18.941	124.689
72.000	65.624	18.893	128.311
73.000	65.792	18.845	132.267
74.000	65.959	18.797	130.556
75.000	66.127	18.750	124.444
76.000	66.294	18.702	120.778
77.000	66.461	18.655	122.556
78.000	66.629	18.608	123.533
79.000	66.796	18.562	123.578
80.000	66.964	18.515	124.733
81.000	67.131	18.469	123.711
82.000	67.299	18.423	122.022
83.000	67.466	18.377	122.089
84.000	67.633	18.332	123.556
85.000	67.801	18.287	124.444
86.000	67.968	18.242	124.200
87.000	68.136	18.197	125.311
88.000	68.303	18.152	124.978
89.000	68.470	18.108	127.111
90.000	68.638	18.064	127.111
91.000	68.805	18.020	128.289
92.000	68.973	17.976	128.800
93.000	69.140	17.932	129.978
94.000	69.307	17.889	130.667
95.000	69.475	17.846	131.667
96.000	69.642	17.803	133.844
97.000	69.810	17.760	134.044
98.000	69.977	17.718	136.267
99.000	70.145	17.676	139.933
100.000	70.312	17.633	143.422
101.000	70.479	17.592	148.200
102.000	70.647	17.550	154.556
103.000	70.814	17.508	164.356
104.000	70.982	17.467	173.978
105.000	71.149	17.426	175.356
106.000	71.316	17.385	168.000
107.000	71.484	17.344	160.667
108.000	71.651	17.304	158.489
109.000	71.819	17.263	158.111
110.000	71.986	17.223	161.356
111.000	72.154	17.183	168.178
