15-10-23spec_0009_0013.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	202.733
1.000	53.738	23.072	200.756
2.000	53.905	23.000	201.711
3.000	54.073	22.929	201.689
4.000	54.240	22.858	201.378
5.000	54.408	22.788	202.111
6.000	54.575	22.718	202.089
7.000	54.742	22.649	203.422
8.000	54.910	22.580	203.444
9.000	55.077	22.511	201.867
10.000	55.245	22.443	204.578
11.000	55.412	22.375	204.378
12.000	55.579	22.308	203.822
13.000	55.747	22.241	204.756
14.000	55.914	22.174	206.200
15.000	56.082	22.108	203.489
16.000	56.249	22.042	204.822
17.000	56.417	21.977	205.511
18.000	56.584	21.912	206.289
19.000	56.751	21.847	206.022
20.000	56.919	21.783	206.822
21.000	57.086	21.719	208.644
22.000	57.254	21.655	208.067
23.000	57.421	21.592	207.956
24.000	57.588	21.529	210.600
25.000	57.756	21.467	208.822
26.000	57.923	21.405	211.311
27.000	58.091	21.343	209.756
28.000	58.258	21.282	209.578
29.000	58.426	21.221	207.578
30.000	58.593	21.160	206.978
31.000	58.760	21.100	205.444
32.000	58.928	21.040	203.333
33.000	59.095	20.980	200.600
34.000	59.263	20.921	198.889
35.000	59.430	20.862	195.200
36.000	59.597	20.804	190.867
37.000	59.765	20.745	183.600
38.000	59.932	20.687	175.444
39.000	60.100	20.630	166.022
40.000	60.267	20.572	156.733
41.000	60.434	20.515	152.711
42.000	60.602	20.459	150.889
43.000	60.769	20.402	149.556
44.000	60.937	20.346	149.311
45.000	61.104	20.291	150.156
46.000	61.272	20.235	149.311
47.000	61.439	20.180	149.533
48.000	61.606	20.125	149.933
49.000	61.774	20.071	147.533
50.000	61.941	20.016	150.289
51.000	62.109	19.962	152.200
52.000	62.276	19.909	156.600
53.000	62.443	19.855	155.822
54.000	62.611	19.802	153.489
55.000	62.778	19.750	156.422
56.000	62.946	19.697	157.289
57.000	63.113	19.645	160.311
58.000	63.281	19.593	161.267
59.000	63.448	19.541	157.933
60.000	63.615	19.490	154.156
61.000	63.783	19.439	151.156
62.000	63.950	19.388	151.044
63.000	64.118	19.337	149.911
64.000	64.285	19.287	149.489
65.000	64.452	19.237	150.489
66.000	64.620	19.187	149.089
67.000	64.787	19.137	150.378
68.000	64.955	19.088	150.511
69.000	65.122	19.039	149.378
70.000	65.290	18.990	151.356
71.000	65.457	18.941	150.733
72.000	65.624	18.893	152.489
