15-10-23spec_0009_0122.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	146.356
1.000	53.738	23.072	145.356
2.000	53.905	23.000	146.089
3.000	54.073	22.929	146.356
4.000	54.240	22.858	146.533
5.000	54.408	22.788	146.267
6.000	54.575	22.718	146.911
7.000	54.742	22.649	145.844
8.000	54.910	22.580	147.556
9.000	55.077	22.511	146.622
10.000	55.245	22.443	147.800
11.000	55.412	22.375	148.600
12.000	55.579	22.308	147.622
13.000	55.747	22.241	148.200
14.000	55.914	22.174	148.111
15.000	56.082	22.108	149.444
16.000	56.249	22.042	148.822
17.000	56.417	21.977	149.867
18.000	56.584	21.912	148.978
19.000	56.751	21.847	150.267
20.000	56.919	21.783	150.333
21.000	57.086	21.719	150.156
22.000	57.254	21.655	150.889
23.000	57.421	21.592	151.911
24.000	57.588	21.529	152.467
25.000	57.756	21.467	151.022
26.000	57.923	21.405	153.267
27.000	58.091	21.343	152.067
28.000	58.258	21.282	150.800
29.000	58.426	21.221	152.600
30.000	58.593	21.160	150.511
31.000	58.760	21.100	149.711
32.000	58.928	21.040	146.200
33.000	59.095	20.980	148.511
34.000	59.263	20.921	145.978
35.000	59.430	20.862	142.911
36.000	59.597	20.804	138.867
37.000	59.765	20.745	137.200
38.000	59.932	20.687	131.156
39.000	60.100	20.630	124.556
40.000	60.267	20.572	118.400
41.000	60.434	20.515	115.667
42.000	60.602	20.459	113.933
43.000	60.769	20.402	113.022
44.000	60.937	20.346	114.000
45.000	61.104	20.291	114.800
46.000	61.272	20.235	114.800
47.000	61.439	20.180	113.311
48.000	61.606	20.125	114.133
49.000	61.774	20.071	114.467
50.000	61.941	20.016	117.711
51.000	62.109	19.962	124.289
52.000	62.276	19.909	125.222
53.000	62.443	19.855	123.200
54.000	62.611	19.802	120.178
55.000	62.778	19.750	120.378
56.000	62.946	19.697	122.489
57.000	63.113	19.645	120.911
58.000	63.281	19.593	118.844
59.000	63.448	19.541	118.044
60.000	63.615	19.490	118.800
61.000	63.783	19.439	121.622
62.000	63.950	19.388	124.578
63.000	64.118	19.337	130.378
64.000	64.285	19.287	136.600
65.000	64.452	19.237	142.244
66.000	64.620	19.187	142.111
67.000	64.787	19.137	137.622
68.000	64.955	19.088	130.400
69.000	65.122	19.039	124.289
70.000	65.290	18.990	125.311
71.000	65.457	18.941	126.511
72.000	65.624	18.893	131.089
73.000	65.792	18.845	136.156
74.000	65.959	18.797	134.178
75.000	66.127	18.750	129.644
76.000	66.294	18.702	121.911
77.000	66.461	18.655	120.756
78.000	66.629	18.608	119.533
79.000	66.796	18.562	118.556
80.000	66.964	18.515	120.044
81.000	67.131	18.469	118.844
82.000	67.299	18.423	118.867
83.000	67.466	18.377	120.000
84.000	67.633	18.332	122.956
85.000	67.801	18.287	129.378
86.000	67.968	18.242	132.289
87.000	68.136	18.197	133.378
88.000	68.303	18.152	129.800
89.000	68.470	18.108	126.467
90.000	68.638	18.064	123.089
91.000	68.805	18.020	123.089
92.000	68.973	17.976	123.756
93.000	69.140	17.932	125.933
94.000	69.307	17.889	127.689
95.000	69.475	17.846	130.889
96.000	69.642	17.803	133.800
97.000	69.810	17.760	130.778
98.000	69.977	17.718	128.156
99.000	70.145	17.676	127.111
100.000	70.312	17.633	127.556
101.000	70.479	17.592	128.289
102.000	70.647	17.550	129.422
103.000	70.814	17.508	130.356
104.000	70.982	17.467	131.156
105.000	71.149	17.426	131.511
106.000	71.316	17.385	131.333
107.000	71.484	17.344	135.133
108.000	71.651	17.304	134.156
109.000	71.819	17.263	135.511
110.000	71.986	17.223	137.400
111.000	72.154	17.183	141.267
112.000	72.321	17.144	145.889
113.000	72.488	17.104	152.089
114.000	72.656	17.065	154.111
115.000	72.823	17.025	151.844
116.000	72.991	16.986	151.200
117.000	73.158	16.947	155.867
118.000	73.325	16.909	165.689
119.000	73.493	16.870	177.844
120.000	73.660	16.832	193.778
121.000	73.828	16.794	212.622
122.000	73.995	16.756	234.933
123.000	74.163	16.718	256.378
124.000	74.330	16.680	268.222
125.000	74.497	16.643	294.289
126.000	74.665	16.605	347.400
127.000	74.832	16.568	407.444
128.000	75.000	16.531	461.556
129.000	75.167	16.494	501.467
130.000	75.334	16.458	526.156
131.000	75.502	16.421	542.622
132.000	75.669	16.385	552.667
133.000	75.837	16.349	579.644
134.000	76.004	16.313	626.378
135.000	76.171	16.277	677.511
136.000	76.339	16.241	700.800
137.000	76.506	16.206	708.911
138.000	76.674	16.170	722.733
139.000	76.841	16.135	734.067
140.000	77.009	16.100	753.689
141.000	77.176	16.065	761.600
142.000	77.343	16.030	770.756
143.000	77.511	15.996	790.600
144.000	77.678	15.961	819.289
145.000	77.846	15.927	847.711
146.000	78.013	15.893	867.333
147.000	78.180	15.859	883.022
148.000	78.348	15.825	894.844
149.000	78.515	15.791	907.267
150.000	78.683	15.757	901.311
151.000	78.850	15.724	887.756
152.000	79.018	15.691	898.178
153.000	79.185	15.658	932.711
154.000	79.352	15.625	951.111
155.000	79.520	15.592	930.267
156.000	79.687	15.559	866.933
157.000	79.855	15.526	820.089
158.000	80.022	15.494	795.333
159.000	80.189	15.461	789.111
160.000	80.357	15.429	805.911
161.000	80.524	15.397	826.667
162.000	80.692	15.365	809.778
163.000	80.859	15.333	755.200
164.000	81.027	15.302	702.556
165.000	81.194	15.270	632.978
166.000	81.361	15.239	554.889
167.000	81.529	15.207	482.689
168.000	81.696	15.176	437.556
169.000	81.864	15.145	427.800
170.000	82.031	15.114	429.356
171.000	82.198	15.084	452.067
172.000	82.366	15.053	511.844
173.000	82.533	15.022	603.867
174.000	82.701	14.992	709.244
175.000	82.868	14.962	769.356
176.000	83.036	14.931	823.800
177.000	83.203	14.901	886.867
178.000	83.370	14.871	960.267
179.000	83.538	14.842	986.378
180.000	83.705	14.812	943.511
181.000	83.873	14.782	881.867
182.000	84.040	14.753	816.156
183.000	84.207	14.724	719.778
184.000	84.375	14.694	603.511
185.000	84.542	14.665	506.400
186.000	84.710	14.636	475.533
187.000	84.877	14.608	494.511
188.000	85.044	14.579	580.489
189.000	85.212	14.550	718.289
190.000	85.379	14.522	860.689
191.000	85.547	14.493	987.422
192.000	85.714	14.465	1047.244
193.000	85.882	14.437	1060.222
194.000	86.049	14.409	1052.844
195.000	86.216	14.381	1005.022
196.000	86.384	14.353	942.956
197.000	86.551	14.325	923.489
198.000	86.719	14.297	960.222
199.000	86.886	14.270	987.000
200.000	87.053	14.242	938.711
201.000	87.221	14.215	812.444
202.000	87.388	14.188	685.244
203.000	87.556	14.161	600.044
204.000	87.723	14.134	577.089
205.000	87.891	14.107	602.178
206.000	88.058	14.080	691.756
207.000	88.225	14.053	802.156
208.000	88.393	14.027	906.222
209.000	88.560	14.000	992.733
210.000	88.728	13.974	1010.089
211.000	88.895	13.947	981.467
212.000	89.062	13.921	943.333
213.000	89.230	13.895	946.956
214.000	89.397	13.869	967.311
215.000	89.565	13.843	1004.511
216.000	89.732	13.817	1012.756
217.000	89.900	13.791	972.733
218.000	90.067	13.766	918.133
219.000	90.234	13.740	873.533
220.000	90.402	13.715	867.778
221.000	90.569	13.689	884.644
222.000	90.737	13.664	908.622
223.000	90.904	13.639	912.222
224.000	91.071	13.614	892.600
225.000	91.239	13.589	921.400
226.000	91.406	13.564	961.889
227.000	91.574	13.539	940.756
228.000	91.741	13.515	862.067
229.000	91.908	13.490	764.200
230.000	92.076	13.465	721.911
231.000	92.243	13.441	732.044
232.000	92.411	13.417	745.822
233.000	92.578	13.392	742.244
234.000	92.746	13.368	738.378
235.000	92.913	13.344	726.844
236.000	93.080	13.320	714.356
237.000	93.248	13.296	681.022
238.000	93.415	13.272	631.867
239.000	93.583	13.249	633.022
240.000	93.750	13.225	651.489
241.000	93.917	13.201	661.044
242.000	94.085	13.178	679.911
243.000	94.252	13.154	670.000
244.000	94.420	13.131	634.578
245.000	94.587	13.108	603.622
246.000	94.755	13.085	573.178
247.000	94.922	13.062	564.511
248.000	95.089	13.039	570.400
249.000	95.257	13.016	570.489
250.000	95.424	12.993	585.311
251.000	95.592	12.970	605.222
252.000	95.759	12.948	614.444
253.000	95.926	12.925	601.689
254.000	96.094	12.902	586.422
255.000	96.261	12.880	560.644
256.000	96.429	12.858	541.089
257.000	96.596	12.835	542.156
258.000	96.764	12.813	544.333
259.000	96.931	12.791	526.511
260.000	97.098	12.769	517.156
261.000	97.266	12.747	515.400
262.000	97.433	12.725	480.511
263.000	97.601	12.703	472.733
264.000	97.768	12.681	492.844
265.000	97.935	12.660	483.689
266.000	98.103	12.638	462.600
267.000	98.270	12.617	468.911
268.000	98.438	12.595	461.111
269.000	98.605	12.574	435.400
270.000	98.773	12.553	411.622
271.000	98.940	12.531	414.467
272.000	99.107	12.510	411.644
273.000	99.275	12.489	414.133
274.000	99.442	12.468	440.911
275.000	99.610	12.447	450.778
276.000	99.777	12.426	458.267
277.000	99.944	12.405	477.822
278.000	100.112	12.385	471.933
279.000	100.279	12.364	410.822
280.000	100.447	12.343	364.378
281.000	100.614	12.323	333.600
282.000	100.781	12.302	309.533
283.000	100.949	12.282	302.756
284.000	101.116	12.262	312.778
285.000	101.284	12.241	307.933
286.000	101.451	12.221	277.644
287.000	101.619	12.201	279.956
288.000	101.786	12.181	298.133
289.000	101.953	12.161	287.022
290.000	102.121	12.141	272.933
291.000	102.288	12.121	280.467
292.000	102.456	12.101	284.933
293.000	102.623	12.082	271.667
294.000	102.790	12.062	265.933
295.000	102.958	12.042	283.644
296.000	103.125	12.023	291.289
297.000	103.293	12.003	280.022
298.000	103.460	11.984	298.222
299.000	103.628	11.964	335.778
300.000	103.795	11.945	340.511
301.000	103.962	11.926	307.244
302.000	104.130	11.907	293.044
303.000	104.297	11.888	302.089
304.000	104.465	11.869	312.933
305.000	104.632	11.850	303.622
306.000	104.799	11.831	294.533
307.000	104.967	11.812	282.156
308.000	105.134	11.793	254.756
309.000	105.302	11.774	225.022
310.000	105.469	11.755	213.111
311.000	105.637	11.737	212.356
312.000	105.804	11.718	206.022
313.000	105.971	11.700	201.733
314.000	106.139	11.681	203.022
315.000	106.306	11.663	202.267
316.000	106.474	11.645	198.756
317.000	106.641	11.626	192.444
318.000	106.808	11.608	198.000
319.000	106.976	11.590	207.933
320.000	107.143	11.572	203.044
321.000	107.311	11.554	187.133
322.000	107.478	11.536	171.267
323.000	107.645	11.518	162.578
324.000	107.813	11.500	162.778
325.000	107.980	11.482	169.667
326.000	108.148	11.464	181.956
327.000	108.315	11.447	201.267
328.000	108.483	11.429	219.756
329.000	108.650	11.411	226.756
330.000	108.817	11.394	212.400
331.000	108.985	11.376	193.356
332.000	109.152	11.359	185.578
333.000	109.320	11.341	185.511
334.000	109.487	11.324	190.933
335.000	109.654	11.307	187.267
336.000	109.822	11.290	178.956
337.000	109.989	11.272	167.511
338.000	110.157	11.255	158.200
339.000	110.324	11.238	155.311
340.000	110.492	11.221	159.044
341.000	110.659	11.204	169.800
342.000	110.826	11.187	183.133
343.000	110.994	11.170	195.689
344.000	111.161	11.154	199.711
345.000	111.329	11.137	197.889
346.000	111.496	11.120	186.244
347.000	111.663	11.103	175.022
348.000	111.831	11.087	170.911
349.000	111.998	11.070	172.111
350.000	112.166	11.054	184.956
351.000	112.333	11.037	196.756
352.000	112.501	11.021	209.178
353.000	112.668	11.004	212.867
354.000	112.835	10.988	207.244
355.000	113.003	10.972	195.244
356.000	113.170	10.956	179.867
357.000	113.338	10.939	169.800
358.000	113.505	10.923	164.489
359.000	113.672	10.907	158.889
360.000	113.840	10.891	155.711
361.000	114.007	10.875	152.622
362.000	114.175	10.859	148.333
363.000	114.342	10.843	147.844
364.000	114.510	10.827	149.689
365.000	114.677	10.812	156.378
366.000	114.844	10.796	168.133
367.000	115.012	10.780	183.600
368.000	115.179	10.764	196.933
369.000	115.347	10.749	208.156
370.000	115.514	10.733	211.444
371.000	115.681	10.718	205.511
372.000	115.849	10.702	193.244
373.000	116.016	10.687	187.222
374.000	116.184	10.671	190.000
375.000	116.351	10.656	197.222
376.000	116.518	10.641	206.244
377.000	116.686	10.625	204.311
378.000	116.853	10.610	195.911
379.000	117.021	10.595	186.267
380.000	117.188	10.580	194.489
381.000	117.356	10.565	213.933
382.000	117.523	10.550	223.289
383.000	117.690	10.535	226.356
384.000	117.858	10.520	227.489
385.000	118.025	10.505	224.622
386.000	118.193	10.490	211.378
387.000	118.360	10.475	189.667
388.000	118.527	10.460	179.689
389.000	118.695	10.446	187.156
390.000	118.862	10.431	206.644
391.000	119.030	10.416	220.489
392.000	119.197	10.402	226.600
393.000	119.365	10.387	222.556
394.000	119.532	10.372	213.733
