15-10-23spec_0009_0158.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	150.333
1.000	53.738	23.072	149.578
2.000	53.905	23.000	150.178
3.000	54.073	22.929	149.378
4.000	54.240	22.858	149.511
5.000	54.408	22.788	148.889
6.000	54.575	22.718	150.644
7.000	54.742	22.649	149.911
8.000	54.910	22.580	150.667
9.000	55.077	22.511	151.600
10.000	55.245	22.443	149.156
11.000	55.412	22.375	150.711
12.000	55.579	22.308	150.578
13.000	55.747	22.241	151.022
14.000	55.914	22.174	152.156
15.000	56.082	22.108	150.667
16.000	56.249	22.042	149.333
17.000	56.417	21.977	151.133
18.000	56.584	21.912	151.778
19.000	56.751	21.847	151.689
20.000	56.919	21.783	151.978
21.000	57.086	21.719	153.022
22.000	57.254	21.655	153.511
23.000	57.421	21.592	153.511
24.000	57.588	21.529	155.867
25.000	57.756	21.467	154.089
26.000	57.923	21.405	153.489
27.000	58.091	21.343	154.556
28.000	58.258	21.282	153.400
29.000	58.426	21.221	154.889
30.000	58.593	21.160	151.956
31.000	58.760	21.100	151.200
32.000	58.928	21.040	148.867
33.000	59.095	20.980	148.400
34.000	59.263	20.921	147.178
35.000	59.430	20.862	144.111
36.000	59.597	20.804	141.867
37.000	59.765	20.745	136.467
38.000	59.932	20.687	130.089
39.000	60.100	20.630	124.000
40.000	60.267	20.572	118.067
41.000	60.434	20.515	115.911
42.000	60.602	20.459	115.000
43.000	60.769	20.402	114.844
44.000	60.937	20.346	114.244
45.000	61.104	20.291	114.778
46.000	61.272	20.235	113.467
47.000	61.439	20.180	114.244
48.000	61.606	20.125	112.200
49.000	61.774	20.071	113.667
50.000	61.941	20.016	111.978
51.000	62.109	19.962	113.200
52.000	62.276	19.909	112.778
53.000	62.443	19.855	113.333
54.000	62.611	19.802	113.044
55.000	62.778	19.750	112.200
56.000	62.946	19.697	113.733
57.000	63.113	19.645	113.178
58.000	63.281	19.593	112.933
59.000	63.448	19.541	113.000
60.000	63.615	19.490	113.333
61.000	63.783	19.439	114.356
62.000	63.950	19.388	114.400
63.000	64.118	19.337	113.533
64.000	64.285	19.287	114.622
65.000	64.452	19.237	116.644
66.000	64.620	19.187	115.756
67.000	64.787	19.137	117.311
68.000	64.955	19.088	120.289
69.000	65.122	19.039	123.956
70.000	65.290	18.990	125.311
71.000	65.457	18.941	124.511
72.000	65.624	18.893	120.756
73.000	65.792	18.845	116.889
74.000	65.959	18.797	115.333
75.000	66.127	18.750	114.222
76.000	66.294	18.702	115.844
77.000	66.461	18.655	115.844
78.000	66.629	18.608	116.556
79.000	66.796	18.562	115.111
80.000	66.964	18.515	115.778
81.000	67.131	18.469	116.511
82.000	67.299	18.423	117.044
83.000	67.466	18.377	116.867
84.000	67.633	18.332	117.556
85.000	67.801	18.287	118.311
86.000	67.968	18.242	118.689
87.000	68.136	18.197	122.600
88.000	68.303	18.152	124.711
89.000	68.470	18.108	126.022
