15-10-23spec_0009_0074.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	145.578
1.000	53.738	23.072	147.467
2.000	53.905	23.000	148.600
3.000	54.073	22.929	147.133
4.000	54.240	22.858	146.644
5.000	54.408	22.788	147.800
6.000	54.575	22.718	146.200
7.000	54.742	22.649	147.933
8.000	54.910	22.580	146.822
9.000	55.077	22.511	148.133
10.000	55.245	22.443	147.956
11.000	55.412	22.375	147.000
12.000	55.579	22.308	148.222
13.000	55.747	22.241	147.178
14.000	55.914	22.174	148.556
15.000	56.082	22.108	149.556
16.000	56.249	22.042	149.244
17.000	56.417	21.977	152.444
18.000	56.584	21.912	150.867
19.000	56.751	21.847	149.711
20.000	56.919	21.783	150.044
21.000	57.086	21.719	150.889
22.000	57.254	21.655	151.200
23.000	57.421	21.592	151.200
24.000	57.588	21.529	152.444
25.000	57.756	21.467	151.911
26.000	57.923	21.405	153.356
27.000	58.091	21.343	152.178
28.000	58.258	21.282	151.244
29.000	58.426	21.221	151.111
30.000	58.593	21.160	151.444
31.000	58.760	21.100	148.200
32.000	58.928	21.040	148.067
33.000	59.095	20.980	147.311
34.000	59.263	20.921	143.556
35.000	59.430	20.862	141.378
36.000	59.597	20.804	139.622
37.000	59.765	20.745	134.911
38.000	59.932	20.687	129.533
39.000	60.100	20.630	123.622
40.000	60.267	20.572	117.444
41.000	60.434	20.515	113.978
42.000	60.602	20.459	114.133
43.000	60.769	20.402	112.800
44.000	60.937	20.346	112.756
45.000	61.104	20.291	113.644
46.000	61.272	20.235	113.667
47.000	61.439	20.180	112.200
48.000	61.606	20.125	111.600
49.000	61.774	20.071	111.511
50.000	61.941	20.016	110.489
51.000	62.109	19.962	111.022
52.000	62.276	19.909	110.956
53.000	62.443	19.855	110.689
54.000	62.611	19.802	110.533
55.000	62.778	19.750	110.800
56.000	62.946	19.697	111.778
57.000	63.113	19.645	111.800
58.000	63.281	19.593	111.289
59.000	63.448	19.541	112.333
60.000	63.615	19.490	111.889
61.000	63.783	19.439	112.578
62.000	63.950	19.388	112.733
63.000	64.118	19.337	114.533
64.000	64.285	19.287	115.600
65.000	64.452	19.237	116.978
66.000	64.620	19.187	115.733
67.000	64.787	19.137	114.267
68.000	64.955	19.088	114.422
69.000	65.122	19.039	112.911
70.000	65.290	18.990	112.889
71.000	65.457	18.941	112.911
72.000	65.624	18.893	113.156
73.000	65.792	18.845	115.178
74.000	65.959	18.797	114.333
75.000	66.127	18.750	115.356
76.000	66.294	18.702	114.733
77.000	66.461	18.655	115.556
78.000	66.629	18.608	115.622
79.000	66.796	18.562	114.800
80.000	66.964	18.515	117.044
81.000	67.131	18.469	119.444
82.000	67.299	18.423	122.378
83.000	67.466	18.377	127.156
84.000	67.633	18.332	128.133
85.000	67.801	18.287	124.689
86.000	67.968	18.242	121.178
87.000	68.136	18.197	119.022
88.000	68.303	18.152	117.689
89.000	68.470	18.108	118.644
90.000	68.638	18.064	118.489
91.000	68.805	18.020	119.511
92.000	68.973	17.976	116.978
93.000	69.140	17.932	118.489
94.000	69.307	17.889	118.556
95.000	69.475	17.846	119.044
96.000	69.642	17.803	119.400
97.000	69.810	17.760	120.200
98.000	69.977	17.718	120.444
99.000	70.145	17.676	121.511
100.000	70.312	17.633	121.711
101.000	70.479	17.592	121.978
102.000	70.647	17.550	122.800
103.000	70.814	17.508	122.644
104.000	70.982	17.467	122.467
105.000	71.149	17.426	123.133
106.000	71.316	17.385	124.000
107.000	71.484	17.344	125.222
108.000	71.651	17.304	125.911
109.000	71.819	17.263	126.644
110.000	71.986	17.223	128.333
111.000	72.154	17.183	127.933
112.000	72.321	17.144	128.578
113.000	72.488	17.104	130.467
114.000	72.656	17.065	130.489
115.000	72.823	17.025	132.022
116.000	72.991	16.986	133.289
117.000	73.158	16.947	134.733
118.000	73.325	16.909	136.689
119.000	73.493	16.870	139.844
120.000	73.660	16.832	147.667
121.000	73.828	16.794	150.800
122.000	73.995	16.756	157.289
123.000	74.163	16.718	173.200
124.000	74.330	16.680	195.156
125.000	74.497	16.643	207.956
126.000	74.665	16.605	211.533
127.000	74.832	16.568	204.711
128.000	75.000	16.531	198.756
129.000	75.167	16.494	196.400
130.000	75.334	16.458	202.622
131.000	75.502	16.421	220.911
132.000	75.669	16.385	258.111
133.000	75.837	16.349	304.178
134.000	76.004	16.313	349.422
135.000	76.171	16.277	380.489
136.000	76.339	16.241	395.244
137.000	76.506	16.206	407.822
138.000	76.674	16.170	419.933
139.000	76.841	16.135	420.844
140.000	77.009	16.100	418.711
141.000	77.176	16.065	432.600
142.000	77.343	16.030	460.022
143.000	77.511	15.996	498.689
144.000	77.678	15.961	547.156
145.000	77.846	15.927	592.533
146.000	78.013	15.893	610.667
147.000	78.180	15.859	626.089
148.000	78.348	15.825	651.356
149.000	78.515	15.791	680.578
150.000	78.683	15.757	709.778
151.000	78.850	15.724	738.467
152.000	79.018	15.691	759.467
153.000	79.185	15.658	771.089
154.000	79.352	15.625	767.200
155.000	79.520	15.592	722.756
156.000	79.687	15.559	678.200
157.000	79.855	15.526	657.267
158.000	80.022	15.494	663.533
159.000	80.189	15.461	664.622
160.000	80.357	15.429	666.578
161.000	80.524	15.397	637.022
162.000	80.692	15.365	582.089
163.000	80.859	15.333	527.422
164.000	81.027	15.302	497.644
165.000	81.194	15.270	466.822
166.000	81.361	15.239	423.222
167.000	81.529	15.207	383.044
168.000	81.696	15.176	359.978
169.000	81.864	15.145	362.311
170.000	82.031	15.114	385.800
171.000	82.198	15.084	426.289
172.000	82.366	15.053	511.200
173.000	82.533	15.022	606.044
174.000	82.701	14.992	684.133
175.000	82.868	14.962	754.044
176.000	83.036	14.931	827.378
177.000	83.203	14.901	885.222
178.000	83.370	14.871	898.800
179.000	83.538	14.842	883.578
180.000	83.705	14.812	855.244
181.000	83.873	14.782	792.556
182.000	84.040	14.753	704.244
183.000	84.207	14.724	613.889
184.000	84.375	14.694	554.467
185.000	84.542	14.665	519.311
186.000	84.710	14.636	512.089
187.000	84.877	14.608	551.133
188.000	85.044	14.579	625.844
189.000	85.212	14.550	697.578
190.000	85.379	14.522	758.022
191.000	85.547	14.493	787.489
192.000	85.714	14.465	804.000
193.000	85.882	14.437	833.156
194.000	86.049	14.409	884.511
195.000	86.216	14.381	932.311
196.000	86.384	14.353	946.933
197.000	86.551	14.325	918.533
198.000	86.719	14.297	897.511
199.000	86.886	14.270	916.400
200.000	87.053	14.242	958.222
201.000	87.221	14.215	939.444
202.000	87.388	14.188	849.222
203.000	87.556	14.161	751.044
204.000	87.723	14.134	682.000
205.000	87.891	14.107	666.778
206.000	88.058	14.080	705.400
207.000	88.225	14.053	764.644
208.000	88.393	14.027	782.311
209.000	88.560	14.000	743.578
210.000	88.728	13.974	658.133
211.000	88.895	13.947	590.800
212.000	89.062	13.921	567.044
213.000	89.230	13.895	562.600
214.000	89.397	13.869	568.244
215.000	89.565	13.843	601.978
216.000	89.732	13.817	620.156
217.000	89.900	13.791	625.667
218.000	90.067	13.766	633.067
219.000	90.234	13.740	640.778
220.000	90.402	13.715	668.778
221.000	90.569	13.689	673.622
222.000	90.737	13.664	694.044
223.000	90.904	13.639	712.800
224.000	91.071	13.614	685.711
225.000	91.239	13.589	644.422
226.000	91.406	13.564	615.956
227.000	91.574	13.539	600.889
228.000	91.741	13.515	624.244
229.000	91.908	13.490	671.778
230.000	92.076	13.465	723.644
231.000	92.243	13.441	750.178
232.000	92.411	13.417	735.022
233.000	92.578	13.392	692.400
234.000	92.746	13.368	639.822
235.000	92.913	13.344	598.978
236.000	93.080	13.320	577.289
237.000	93.248	13.296	557.333
238.000	93.415	13.272	541.667
