15-10-23spec_0009_0033.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	200.356
1.000	53.738	23.072	203.067
2.000	53.905	23.000	200.933
3.000	54.073	22.929	202.244
4.000	54.240	22.858	202.867
5.000	54.408	22.788	201.644
6.000	54.575	22.718	202.778
7.000	54.742	22.649	204.222
8.000	54.910	22.580	202.533
9.000	55.077	22.511	201.533
10.000	55.245	22.443	202.044
11.000	55.412	22.375	203.378
12.000	55.579	22.308	202.422
13.000	55.747	22.241	204.111
14.000	55.914	22.174	202.733
15.000	56.082	22.108	203.689
16.000	56.249	22.042	202.956
17.000	56.417	21.977	204.644
18.000	56.584	21.912	205.511
19.000	56.751	21.847	204.489
20.000	56.919	21.783	203.244
21.000	57.086	21.719	204.156
22.000	57.254	21.655	204.578
23.000	57.421	21.592	204.578
24.000	57.588	21.529	206.333
25.000	57.756	21.467	207.178
26.000	57.923	21.405	206.689
27.000	58.091	21.343	206.889
28.000	58.258	21.282	206.489
29.000	58.426	21.221	203.822
30.000	58.593	21.160	203.422
31.000	58.760	21.100	202.933
32.000	58.928	21.040	200.244
33.000	59.095	20.980	198.156
34.000	59.263	20.921	196.444
35.000	59.430	20.862	191.933
36.000	59.597	20.804	188.578
37.000	59.765	20.745	181.000
38.000	59.932	20.687	172.022
39.000	60.100	20.630	164.822
40.000	60.267	20.572	155.756
41.000	60.434	20.515	149.222
42.000	60.602	20.459	147.222
43.000	60.769	20.402	147.156
44.000	60.937	20.346	147.867
45.000	61.104	20.291	147.111
46.000	61.272	20.235	147.133
47.000	61.439	20.180	146.956
48.000	61.606	20.125	145.644
49.000	61.774	20.071	144.178
50.000	61.941	20.016	144.867
51.000	62.109	19.962	144.133
52.000	62.276	19.909	144.600
53.000	62.443	19.855	144.467
54.000	62.611	19.802	144.289
55.000	62.778	19.750	144.556
56.000	62.946	19.697	144.444
57.000	63.113	19.645	144.422
58.000	63.281	19.593	146.067
59.000	63.448	19.541	145.800
60.000	63.615	19.490	145.956
61.000	63.783	19.439	146.356
62.000	63.950	19.388	146.156
63.000	64.118	19.337	147.089
64.000	64.285	19.287	146.044
65.000	64.452	19.237	147.067
66.000	64.620	19.187	146.778
67.000	64.787	19.137	148.289
68.000	64.955	19.088	149.067
69.000	65.122	19.039	151.444
70.000	65.290	18.990	154.511
71.000	65.457	18.941	160.556
72.000	65.624	18.893	158.689
73.000	65.792	18.845	155.222
74.000	65.959	18.797	151.978
75.000	66.127	18.750	150.956
76.000	66.294	18.702	150.867
77.000	66.461	18.655	151.978
78.000	66.629	18.608	155.022
79.000	66.796	18.562	155.511
80.000	66.964	18.515	151.556
81.000	67.131	18.469	150.533
82.000	67.299	18.423	148.067
83.000	67.466	18.377	150.089
84.000	67.633	18.332	149.156
85.000	67.801	18.287	149.889
86.000	67.968	18.242	151.422
87.000	68.136	18.197	150.733
88.000	68.303	18.152	150.867
89.000	68.470	18.108	151.222
90.000	68.638	18.064	152.844
91.000	68.805	18.020	151.822
92.000	68.973	17.976	152.511
93.000	69.140	17.932	152.622
94.000	69.307	17.889	153.067
95.000	69.475	17.846	153.622
96.000	69.642	17.803	154.133
97.000	69.810	17.760	156.089
98.000	69.977	17.718	156.178
99.000	70.145	17.676	158.600
100.000	70.312	17.633	158.844
101.000	70.479	17.592	157.311
102.000	70.647	17.550	157.600
103.000	70.814	17.508	157.178
104.000	70.982	17.467	157.600
105.000	71.149	17.426	160.644
106.000	71.316	17.385	160.667
107.000	71.484	17.344	163.667
108.000	71.651	17.304	167.933
109.000	71.819	17.263	169.311
