15-10-23spec_0009_0069.txt

Exposure (ms)	5000
Row number	Wavelength (nm)	Energy (eV)	Amplitude (a.u.)
0.000	53.570	23.144	166.756
1.000	53.738	23.072	166.956
2.000	53.905	23.000	169.600
3.000	54.073	22.929	168.089
4.000	54.240	22.858	167.200
5.000	54.408	22.788	168.089
6.000	54.575	22.718	168.200
7.000	54.742	22.649	168.156
8.000	54.910	22.580	169.156
9.000	55.077	22.511	169.511
10.000	55.245	22.443	167.956
11.000	55.412	22.375	169.644
12.000	55.579	22.308	168.200
13.000	55.747	22.241	167.444
14.000	55.914	22.174	169.356
15.000	56.082	22.108	169.511
16.000	56.249	22.042	169.867
17.000	56.417	21.977	170.756
18.000	56.584	21.912	171.067
19.000	56.751	21.847	172.489
20.000	56.919	21.783	171.578
21.000	57.086	21.719	172.822
22.000	57.254	21.655	172.489
23.000	57.421	21.592	174.511
24.000	57.588	21.529	173.733
25.000	57.756	21.467	174.200
26.000	57.923	21.405	174.733
27.000	58.091	21.343	175.400
28.000	58.258	21.282	172.978
29.000	58.426	21.221	175.022
30.000	58.593	21.160	173.689
31.000	58.760	21.100	169.644
32.000	58.928	21.040	170.022
33.000	59.095	20.980	167.933
34.000	59.263	20.921	165.822
35.000	59.430	20.862	161.711
36.000	59.597	20.804	160.022
37.000	59.765	20.745	154.756
38.000	59.932	20.687	147.200
39.000	60.100	20.630	141.000
40.000	60.267	20.572	132.956
41.000	60.434	20.515	129.044
42.000	60.602	20.459	127.467
43.000	60.769	20.402	127.933
44.000	60.937	20.346	126.778
45.000	61.104	20.291	126.822
46.000	61.272	20.235	126.889
47.000	61.439	20.180	126.933
48.000	61.606	20.125	127.311
49.000	61.774	20.071	127.267
50.000	61.941	20.016	126.822
51.000	62.109	19.962	126.044
52.000	62.276	19.909	124.689
53.000	62.443	19.855	127.178
54.000	62.611	19.802	128.956
55.000	62.778	19.750	131.333
56.000	62.946	19.697	132.600
57.000	63.113	19.645	130.089
58.000	63.281	19.593	131.733
59.000	63.448	19.541	131.667
60.000	63.615	19.490	131.111
61.000	63.783	19.439	131.467
62.000	63.950	19.388	132.911
63.000	64.118	19.337	130.200
64.000	64.285	19.287	129.067
65.000	64.452	19.237	127.978
66.000	64.620	19.187	128.222
67.000	64.787	19.137	129.778
68.000	64.955	19.088	128.733
69.000	65.122	19.039	129.822
70.000	65.290	18.990	129.356
71.000	65.457	18.941	131.044
72.000	65.624	18.893	130.800
73.000	65.792	18.845	131.911
74.000	65.959	18.797	135.311
75.000	66.127	18.750	136.778
76.000	66.294	18.702	134.578
77.000	66.461	18.655	133.978
78.000	66.629	18.608	137.289
79.000	66.796	18.562	138.311
80.000	66.964	18.515	140.356
81.000	67.131	18.469	138.800
82.000	67.299	18.423	136.022
83.000	67.466	18.377	136.733
84.000	67.633	18.332	136.511
85.000	67.801	18.287	138.467
86.000	67.968	18.242	139.222
87.000	68.136	18.197	139.200
88.000	68.303	18.152	142.222
89.000	68.470	18.108	148.889
90.000	68.638	18.064	155.889
91.000	68.805	18.020	162.511
92.000	68.973	17.976	160.378
93.000	69.140	17.932	152.556
94.000	69.307	17.889	147.622
95.000	69.475	17.846	145.867
96.000	69.642	17.803	146.422
97.000	69.810	17.760	147.311
98.000	69.977	17.718	147.000
99.000	70.145	17.676	149.089
100.000	70.312	17.633	148.533
101.000	70.479	17.592	150.689
102.000	70.647	17.550	154.444
103.000	70.814	17.508	154.511
104.000	70.982	17.467	158.289
105.000	71.149	17.426	162.222
106.000	71.316	17.385	162.622
107.000	71.484	17.344	166.889
108.000	71.651	17.304	171.667
109.000	71.819	17.263	175.244
110.000	71.986	17.223	178.733
111.000	72.154	17.183	185.733
112.000	72.321	17.144	200.489
113.000	72.488	17.104	207.356
114.000	72.656	17.065	211.311
115.000	72.823	17.025	226.667
116.000	72.991	16.986	247.533
117.000	73.158	16.947	272.489
118.000	73.325	16.909	307.756
119.000	73.493	16.870	340.467
120.000	73.660	16.832	382.533
121.000	73.828	16.794	426.844
122.000	73.995	16.756	461.044
123.000	74.163	16.718	487.667
124.000	74.330	16.680	557.933
125.000	74.497	16.643	650.400
126.000	74.665	16.605	725.911
127.000	74.832	16.568	770.933
128.000	75.000	16.531	800.289
129.000	75.167	16.494	830.000
130.000	75.334	16.458	871.467
131.000	75.502	16.421	921.778
132.000	75.669	16.385	952.867
133.000	75.837	16.349	962.022
134.000	76.004	16.313	936.111
135.000	76.171	16.277	888.533
136.000	76.339	16.241	832.000
137.000	76.506	16.206	795.756
138.000	76.674	16.170	810.622
139.000	76.841	16.135	867.489
140.000	77.009	16.100	957.000
141.000	77.176	16.065	1030.556
142.000	77.343	16.030	1074.333
143.000	77.511	15.996	1094.311
144.000	77.678	15.961	1097.822
145.000	77.846	15.927	1088.756
146.000	78.013	15.893	1071.978
147.000	78.180	15.859	1037.400
148.000	78.348	15.825	981.089
149.000	78.515	15.791	958.333
150.000	78.683	15.757	969.933
151.000	78.850	15.724	962.511
152.000	79.018	15.691	960.822
153.000	79.185	15.658	941.244
154.000	79.352	15.625	877.933
155.000	79.520	15.592	810.044
156.000	79.687	15.559	764.467
157.000	79.855	15.526	759.378
158.000	80.022	15.494	763.778
159.000	80.189	15.461	768.222
160.000	80.357	15.429	803.489
161.000	80.524	15.397	851.667
162.000	80.692	15.365	865.911
163.000	80.859	15.333	810.911
164.000	81.027	15.302	692.267
165.000	81.194	15.270	557.556
166.000	81.361	15.239	470.222
167.000	81.529	15.207	436.378
168.000	81.696	15.176	439.378
169.000	81.864	15.145	467.644
170.000	82.031	15.114	502.533
171.000	82.198	15.084	557.156
172.000	82.366	15.053	648.711
173.000	82.533	15.022	773.667
174.000	82.701	14.992	879.467
175.000	82.868	14.962	953.622
176.000	83.036	14.931	972.467
177.000	83.203	14.901	975.111
178.000	83.370	14.871	971.222
179.000	83.538	14.842	963.378
180.000	83.705	14.812	885.178
181.000	83.873	14.782	791.578
182.000	84.040	14.753	715.644
183.000	84.207	14.724	661.600
184.000	84.375	14.694	597.400
185.000	84.542	14.665	521.889
186.000	84.710	14.636	505.111
187.000	84.877	14.608	564.756
188.000	85.044	14.579	687.111
189.000	85.212	14.550	838.644
190.000	85.379	14.522	971.467
191.000	85.547	14.493	1035.333
192.000	85.714	14.465	1039.444
193.000	85.882	14.437	1029.289
194.000	86.049	14.409	1012.222
195.000	86.216	14.381	984.444
196.000	86.384	14.353	930.133
197.000	86.551	14.325	887.778
198.000	86.719	14.297	839.222
199.000	86.886	14.270	776.044
200.000	87.053	14.242	701.933
201.000	87.221	14.215	636.822
202.000	87.388	14.188	607.933
203.000	87.556	14.161	598.467
204.000	87.723	14.134	617.156
205.000	87.891	14.107	636.222
206.000	88.058	14.080	661.400
207.000	88.225	14.053	703.244
208.000	88.393	14.027	726.289
209.000	88.560	14.000	768.111
210.000	88.728	13.974	839.956
211.000	88.895	13.947	915.511
212.000	89.062	13.921	968.444
213.000	89.230	13.895	972.822
214.000	89.397	13.869	905.800
215.000	89.565	13.843	854.333
216.000	89.732	13.817	848.844
217.000	89.900	13.791	894.044
218.000	90.067	13.766	962.489
219.000	90.234	13.740	1000.244
220.000	90.402	13.715	1001.533
221.000	90.569	13.689	968.467
222.000	90.737	13.664	920.000
223.000	90.904	13.639	884.489
224.000	91.071	13.614	872.067
225.000	91.239	13.589	899.956
226.000	91.406	13.564	925.378
227.000	91.574	13.539	905.111
228.000	91.741	13.515	899.089
229.000	91.908	13.490	851.933
230.000	92.076	13.465	763.133
231.000	92.243	13.441	679.356
232.000	92.411	13.417	640.022
233.000	92.578	13.392	636.889
234.000	92.746	13.368	653.844
235.000	92.913	13.344	674.400
236.000	93.080	13.320	706.978
237.000	93.248	13.296	716.267
238.000	93.415	13.272	711.467
239.000	93.583	13.249	721.667
240.000	93.750	13.225	709.800
241.000	93.917	13.201	666.533
242.000	94.085	13.178	620.311
243.000	94.252	13.154	602.511
244.000	94.420	13.131	594.733
245.000	94.587	13.108	624.289
246.000	94.755	13.085	670.289
247.000	94.922	13.062	721.156
248.000	95.089	13.039	762.489
249.000	95.257	13.016	757.933
250.000	95.424	12.993	713.533
251.000	95.592	12.970	666.667
252.000	95.759	12.948	614.444
253.000	95.926	12.925	589.667
254.000	96.094	12.902	609.778
255.000	96.261	12.880	621.311
256.000	96.429	12.858	611.356
257.000	96.596	12.835	615.267
258.000	96.764	12.813	620.667
259.000	96.931	12.791	591.444
260.000	97.098	12.769	543.311
261.000	97.266	12.747	523.956
262.000	97.433	12.725	488.022
263.000	97.601	12.703	466.156
264.000	97.768	12.681	465.400
265.000	97.935	12.660	457.000
266.000	98.103	12.638	446.600
267.000	98.270	12.617	468.022
268.000	98.438	12.595	478.711
269.000	98.605	12.574	476.200
270.000	98.773	12.553	464.222
271.000	98.940	12.531	450.556
272.000	99.107	12.510	432.978
273.000	99.275	12.489	438.044
274.000	99.442	12.468	453.489
275.000	99.610	12.447	437.267
276.000	99.777	12.426	397.689
277.000	99.944	12.405	385.556
278.000	100.112	12.385	398.711
279.000	100.279	12.364	412.933
280.000	100.447	12.343	425.467
281.000	100.614	12.323	442.822
282.000	100.781	12.302	425.578
283.000	100.949	12.282	408.600
284.000	101.116	12.262	408.000
285.000	101.284	12.241	411.356
286.000	101.451	12.221	408.111
287.000	101.619	12.201	412.756
288.000	101.786	12.181	399.689
289.000	101.953	12.161	367.022
290.000	102.121	12.141	339.556
291.000	102.288	12.121	334.600
292.000	102.456	12.101	328.222
293.000	102.623	12.082	322.822
294.000	102.790	12.062	343.622
295.000	102.958	12.042	387.289
296.000	103.125	12.023	416.578
297.000	103.293	12.003	404.378
298.000	103.460	11.984	400.044
299.000	103.628	11.964	407.556
300.000	103.795	11.945	384.933
301.000	103.962	11.926	331.978
302.000	104.130	11.907	291.111
303.000	104.297	11.888	273.133
304.000	104.465	11.869	274.578
305.000	104.632	11.850	287.778
306.000	104.799	11.831	316.356
307.000	104.967	11.812	329.800
308.000	105.134	11.793	314.422
309.000	105.302	11.774	278.778
310.000	105.469	11.755	253.489
311.000	105.637	11.737	247.467
312.000	105.804	11.718	244.711
313.000	105.971	11.700	229.156
314.000	106.139	11.681	217.578
315.000	106.306	11.663	214.222
316.000	106.474	11.645	210.089
317.000	106.641	11.626	201.644
318.000	106.808	11.608	205.489
319.000	106.976	11.590	222.600
320.000	107.143	11.572	223.867
321.000	107.311	11.554	216.000
322.000	107.478	11.536	209.489
323.000	107.645	11.518	204.822
324.000	107.813	11.500	205.333
325.000	107.980	11.482	208.356
326.000	108.148	11.464	218.244
327.000	108.315	11.447	232.867
328.000	108.483	11.429	237.911
329.000	108.650	11.411	220.600
330.000	108.817	11.394	204.022
331.000	108.985	11.376	194.644
332.000	109.152	11.359	197.333
333.000	109.320	11.341	207.489
334.000	109.487	11.324	222.778
335.000	109.654	11.307	236.511
336.000	109.822	11.290	244.133
337.000	109.989	11.272	243.067
338.000	110.157	11.255	223.000
339.000	110.324	11.238	203.422
340.000	110.492	11.221	199.444
341.000	110.659	11.204	214.222
342.000	110.826	11.187	231.733
343.000	110.994	11.170	235.089
344.000	111.161	11.154	232.844
345.000	111.329	11.137	224.022
346.000	111.496	11.120	219.200
347.000	111.663	11.103	214.356
348.000	111.831	11.087	210.422
349.000	111.998	11.070	218.933
350.000	112.166	11.054	227.911
351.000	112.333	11.037	222.622
352.000	112.501	11.021	208.956
353.000	112.668	11.004	192.600
354.000	112.835	10.988	180.844
355.000	113.003	10.972	174.000
356.000	113.170	10.956	172.689
357.000	113.338	10.939	179.689
358.000	113.505	10.923	199.400
359.000	113.672	10.907	234.000
360.000	113.840	10.891	261.178
361.000	114.007	10.875	257.289
362.000	114.175	10.859	237.978
363.000	114.342	10.843	221.867
364.000	114.510	10.827	218.267
365.000	114.677	10.812	227.556
366.000	114.844	10.796	227.422
367.000	115.012	10.780	214.244
368.000	115.179	10.764	202.711
369.000	115.347	10.749	199.044
370.000	115.514	10.733	197.533
371.000	115.681	10.718	193.200
372.000	115.849	10.702	195.778
373.000	116.016	10.687	206.000
374.000	116.184	10.671	219.911
375.000	116.351	10.656	219.222
376.000	116.518	10.641	205.378
377.000	116.686	10.625	195.044
378.000	116.853	10.610	191.022
379.000	117.021	10.595	204.067
380.000	117.188	10.580	212.400
381.000	117.356	10.565	211.178
382.000	117.523	10.550	210.222
383.000	117.690	10.535	205.556
384.000	117.858	10.520	204.000
385.000	118.025	10.505	217.844
386.000	118.193	10.490	232.444
387.000	118.360	10.475	244.400
388.000	118.527	10.460	234.822
389.000	118.695	10.446	213.156
390.000	118.862	10.431	196.289
391.000	119.030	10.416	194.356
392.000	119.197	10.402	199.000
393.000	119.365	10.387	197.444
394.000	119.532	10.372	187.689
395.000	119.699	10.358	178.044
396.000	119.867	10.343	172.356
397.000	120.034	10.329	169.333
398.000	120.202	10.315	170.778
399.000	120.369	10.300	170.311
400.000	120.536	10.286	163.067
401.000	120.704	10.272	157.356
402.000	120.871	10.258	152.622
403.000	121.039	10.243	152.333
404.000	121.206	10.229	151.889
405.000	121.374	10.215	151.289
406.000	121.541	10.201	152.644
407.000	121.708	10.187	154.644
408.000	121.876	10.173	151.711
409.000	122.043	10.159	152.733
410.000	122.211	10.145	155.000
411.000	122.378	10.131	157.467
412.000	122.545	10.117	159.311
413.000	122.713	10.104	170.844
414.000	122.880	10.090	184.289
415.000	123.048	10.076	191.422
416.000	123.215	10.062	196.111
417.000	123.383	10.049	196.444
418.000	123.550	10.035	192.867
419.000	123.717	10.022	200.222
420.000	123.885	10.008	211.222
421.000	124.052	9.995	213.422
422.000	124.220	9.981	211.022
423.000	124.387	9.968	211.267
424.000	124.554	9.954	204.822
425.000	124.722	9.941	193.867
426.000	124.889	9.928	178.556
427.000	125.057	9.914	165.400
428.000	125.224	9.901	159.911
429.000	125.391	9.888	156.022
430.000	125.559	9.875	152.822
431.000	125.726	9.861	151.622
432.000	125.894	9.848	152.800
433.000	126.061	9.835	153.400
434.000	126.229	9.822	154.822
435.000	126.396	9.809	159.244
436.000	126.563	9.796	169.733
437.000	126.731	9.783	180.489
438.000	126.898	9.770	186.956
439.000	127.066	9.757	189.578
440.000	127.233	9.745	193.444
441.000	127.400	9.732	196.933
442.000	127.568	9.719	197.533
443.000	127.735	9.706	195.867
444.000	127.903	9.694	183.844
445.000	128.070	9.681	169.844
446.000	128.238	9.668	161.711
447.000	128.405	9.656	158.244
448.000	128.572	9.643	159.178
449.000	128.740	9.631	164.956
450.000	128.907	9.618	168.200
451.000	129.075	9.606	165.378
452.000	129.242	9.593	159.511
453.000	129.409	9.581	154.000
454.000	129.577	9.568	151.889
455.000	129.744	9.556	149.400
456.000	129.912	9.544	148.800
457.000	130.079	9.531	150.444
458.000	130.247	9.519	152.956
459.000	130.414	9.507	156.022
460.000	130.581	9.495	163.000
461.000	130.749	9.483	176.267
462.000	130.916	9.471	186.711
463.000	131.084	9.458	185.467
464.000	131.251	9.446	177.400
465.000	131.418	9.434	171.800
466.000	131.586	9.422	169.600
467.000	131.753	9.410	171.511
468.000	131.921	9.398	174.467
469.000	132.088	9.386	174.489
470.000	132.255	9.375	170.444
471.000	132.423	9.363	166.333
472.000	132.590	9.351	158.956
473.000	132.758	9.339	152.578
474.000	132.925	9.327	151.289
475.000	133.093	9.316	149.622
476.000	133.260	9.304	149.600
477.000	133.427	9.292	149.711
478.000	133.595	9.281	150.200
479.000	133.762	9.269	152.000
480.000	133.930	9.257	156.067
481.000	134.097	9.246	164.089
482.000	134.264	9.234	168.756
483.000	134.432	9.223	169.200
484.000	134.599	9.211	161.978
485.000	134.767	9.200	156.178
486.000	134.934	9.188	153.267
487.000	135.102	9.177	152.889
488.000	135.269	9.166	152.089
489.000	135.436	9.154	157.022
490.000	135.604	9.143	163.356
491.000	135.771	9.132	170.022
492.000	135.939	9.121	171.000
493.000	136.106	9.109	169.778
494.000	136.273	9.098	164.022
495.000	136.441	9.087	160.889
496.000	136.608	9.076	155.600
497.000	136.776	9.065	157.489
498.000	136.943	9.054	161.356
499.000	137.111	9.043	161.622
500.000	137.278	9.032	159.378
501.000	137.445	9.021	158.978
502.000	137.613	9.010	165.956
503.000	137.780	8.999	172.311
504.000	137.948	8.988	175.422
505.000	138.115	8.977	166.000
506.000	138.282	8.966	160.289
507.000	138.450	8.955	157.044
508.000	0.000	0.000	0.000
509.000	0.000	0.000	0.000
510.000	0.000	0.000	0.000
511.000	0.000	0.000	0.000
512.000	0.000	0.000	0.000
513.000	0.000	0.000	0.000
514.000	0.000	0.000	0.000
515.000	0.000	0.000	0.000
516.000	0.000	0.000	0.000
517.000	0.000	0.000	0.000
518.000	0.000	0.000	0.000
519.000	0.000	0.000	0.000
520.000	0.000	0.000	0.000
521.000	0.000	0.000	0.000
522.000	0.000	0.000	0.000
523.000	0.000	0.000	0.000
524.000	0.000	0.000	0.000
525.000	0.000	0.000	0.000
526.000	0.000	0.000	0.000
527.000	0.000	0.000	0.000
528.000	0.000	0.000	0.000
529.000	0.000	0.000	0.000
530.000	0.000	0.000	0.000
531.000	0.000	0.000	0.000
532.000	0.000	0.000	0.000
533.000	0.000	0.000	0.000
534.000	0.000	0.000	0.000
535.000	0.000	0.000	0.000
536.000	0.000	0.000	0.000
537.000	0.000	0.000	0.000
538.000	0.000	0.000	0.000
539.000	0.000	0.000	0.000
540.000	0.000	0.000	0.000
541.000	0.000	0.000	0.000
542.000	0.000	0.000	0.000
543.000	0.000	0.000	0.000
544.000	0.000	0.000	0.000
545.000	0.000	0.000	0.000
546.000	0.000	0.000	0.000
547.000	0.000	0.000	0.000
548.000	0.000	0.000	0.000
549.000	0.000	0.000	0.000
550.000	0.000	0.000	0.000
